CG_PROD,DES_PROD,CANT,FE_ENTREGA,FE_EMIT,FE_CIERRE,PEDIDO,FECHA_PREVISTA_FABRICACION,FECHA_INICIO_REAL_FABRICACION,TOT_DOL
2856P1R1RJM1010,"2800 4""P6"" 150(RF)x150(RF) C/Palanca. Bon.Ab.",1.0,2023-09-03,2023-06-07 07:59:48.077,,61221,,,6592.12
1621E2R1RSM1015,"1600 3/4"" x 1"" 300(RF) x 150(RF) Tob 1""Std. sellada",1.0,2023-08-30,2023-06-21 09:32:24.400,,61262,,,997.0
033541R1R20143,"AR-30 1.1/2"" AD 150(RF)x150(RF)",1.0,2023-08-29,2023-06-09 08:34:07.830,,61216,,,1746.0
033541R1R20143,"AR-30 1.1/2"" AD 150(RF)x150(RF)",1.0,2023-08-29,2023-06-09 08:34:08.443,,61217,,,1746.0
033541R1R22145 ,"AR-30 1.1/2"" A.D.150(RF)X150(RF)",1.0,2023-08-29,2023-06-09 08:34:06.863,,61215,,,2617.0
034041R1R20143 ,"AR-30 2"" A.D.150(RF)x150(RF)",1.0,2023-08-29,2023-06-09 08:34:02.673,,61209,,,2233.0
034041R1R20143 ,"AR-30 2"" A.D.150(RF)x150(RF)",1.0,2023-08-29,2023-06-09 08:34:03.290,,61210,,,2233.0
034041R1R20143 ,"AR-30 2"" A.D.150(RF)x150(RF)",1.0,2023-08-29,2023-06-09 08:34:03.923,,61211,,,2233.0
034041R1R20143 ,"AR-30 2"" A.D.150(RF)x150(RF)",1.0,2023-08-29,2023-06-09 08:34:04.553,,61212,,,2233.0
034041R1R20143 ,"AR-30 2"" A.D.150(RF)x150(RF)",1.0,2023-08-29,2023-06-09 08:34:05.240,,61213,,,2233.0
034041R1R20143 ,"AR-30 2"" A.D.150(RF)x150(RF)",1.0,2023-08-29,2023-06-09 08:34:05.937,,61214,,,2233.0
1841X8M7HFM1310,"1800 2""x2.1/2"" BSPT(M)xBSP(H) Con Palanca",1.0,2023-08-27,2023-06-14 08:40:01.540,,61253,,,943.5
1835X8M7HSM1310,"1800 1.1/2""x1.1/2"" BSPT(M)xBSP(H) sellada",1.0,2023-08-25,2023-06-13 14:37:44.010,,61249,,,680.0
1835X8M7HSM1310,"1800 1.1/2""x1.1/2"" BSPT(M)xBSP(H) sellada",1.0,2023-08-25,2023-06-13 14:37:44.673,,61250,,,680.0
1721V9M9HSM1325,"1700 3/4""x1"" NPT(M)xNPT(H) Tob 3/4"" AP.",1.0,2023-08-24,2023-05-05 07:53:17.057,,60897,,,538.0
1721V9M9HSM1325,"1700 3/4""x1"" NPT(M)xNPT(H) Tob 3/4"" AP.",1.0,2023-08-24,2023-05-05 07:53:17.877,,60898,,,538.0
2651K1R1RBM1016,"2600 3""K4"" 150(RF)x150(RF)",1.0,2023-08-24,2023-04-19 10:38:00.493,,60757,,,3355.8
2651K1R1RBM1016,"2600 3""K4"" 150(RF)x150(RF)",1.0,2023-08-24,2023-04-19 10:38:01.070,,60758,,,3355.8
2628D1R1RAM1014,"2600 1""D2"" 150(RF)x150(RF)",1.0,2023-08-23,2023-06-12 09:50:06.767,,61243,,,1477.6
2628D1R1RAM1014,"2600 1""D2"" 150(RF)x150(RF)",1.0,2023-08-23,2023-06-12 09:50:07.447,,61244,,,1477.6
2628D1R1RAM1014,"2600 1""D2"" 150(RF)x150(RF)",1.0,2023-08-23,2023-06-12 09:50:08.127,,61245,,,1477.6
2628D1R1RAM1014,"2600 1""D2"" 150(RF)x150(RF)",1.0,2023-08-23,2023-06-12 09:50:08.803,,61246,,,1477.6
2628D1R1RAM1014,"2600 1""D2"" 150(RF)x150(RF)",1.0,2023-08-23,2023-06-12 09:50:09.520,,61247,,,1477.6
2628D1R1RAM1014,"2600 1""D2"" 150(RF)x150(RF)",1.0,2023-08-23,2023-06-12 09:50:10.260,,61248,,,1477.6
2842H2R1RSM1023,"2800 2""H3"" 300(RF)x150(RF) sellada",1.0,2023-08-23,2023-06-13 14:37:42.460,,61251,,,2265.0
2842H2R1RSM1023,"2800 2""H3"" 300(RF)x150(RF) sellada",1.0,2023-08-23,2023-06-13 14:37:43.147,,61252,,,2265.0
022532R2R20151 ,"AR-20 1"" Cab Exp.300(RF)x300(RF)",1.0,2023-08-22,2023-05-29 15:57:44.030,,60935,,,3025.0
022532R2R20151 ,"AR-20 1"" Cab Exp.300(RF)x300(RF)",1.0,2023-08-22,2023-05-29 15:57:44.800,,60936,,,3025.0
2828D2R1RTM3114,"2800 1""D2"" 300(RF)x150(RF) sellada",1.0,2023-08-21,2023-06-12 09:50:05.280,,61241,,,1102.4
2828D2R1RTM3114,"2800 1""D2"" 300(RF)x150(RF) sellada",1.0,2023-08-21,2023-06-12 09:50:06.033,,61242,,,1102.4
2828D3R1RTM3127,"2800 1""D2"" 600(RF)x150(RF) sellada",1.0,2023-08-21,2023-06-09 08:34:10.940,,61226,,,1229.95
2828D3R1RTM3127,"2800 1""D2"" 600(RF)x150(RF) sellada",1.0,2023-08-21,2023-06-09 08:34:11.670,,61227,,,1229.95
2828E1R1RTM1014,"2800 1""E2"" 150(RF)x150(RF)",1.0,2023-08-21,2023-06-09 08:34:10.070,,61225,,,1133.05
2828E3R1RTM3115,"2800 1""E2"" 600(RF)x150(RF) sellada",1.0,2023-08-21,2023-06-13 14:37:37.820,,61235,,,1157.6
2828E3R1RTM3115,"2800 1""E2"" 600(RF)x150(RF) sellada",1.0,2023-08-21,2023-06-13 14:37:38.460,,61236,,,1157.6
2828E3R1RTM3127,"2800 1""E2"" 600(RF)x150(RF) sellada",1.0,2023-08-21,2023-06-09 08:34:12.677,,61228,,,1229.95
2836F2R1RTM3114,"2800 1.1/2""F2"" 300(RF)x150(RF) sellada",1.0,2023-08-21,2023-06-13 14:37:39.273,,61237,,,1367.2
2836F2R1RTM3114,"2800 1.1/2""F2"" 300(RF)x150(RF) sellada",1.0,2023-08-21,2023-06-13 14:37:39.930,,61238,,,1367.2
2836F3R1RTM3115,"2800 1.1/2""F2"" 600(RF)x150(RF) Sellada Torn/traba",1.0,2023-08-21,2023-06-13 14:37:40.843,,61239,,,1584.0
2836F3R1RTM3115,"2800 1.1/2""F2"" 600(RF)x150(RF) Sellada Torn/traba",1.0,2023-08-21,2023-06-13 14:37:41.490,,61240,,,1584.0
2842J2R1RSM1027,"2800 2""J3"" 300(RF)x150(RF) sellada",1.0,2023-08-21,2023-06-09 08:34:13.640,,61229,,,1714.45
2842J2R1RSM1027,"2800 2""J3"" 300(RF)x150(RF) sellada",1.0,2023-08-21,2023-06-09 08:34:14.330,,61230,,,1714.45
021511R1R22165 ,"AR-20 1/2"" Cab Rosc.150(RF)x150(RF)",1.0,2023-08-20,2023-06-12 09:50:04.583,,61222,,,3382.0
2836F1R1RFM1010,"2800 1.1/2""F2"" 150(RF)x150(RF) con palanca",1.0,2023-08-20,2023-06-09 08:34:09.167,,61224,,,1424.34
9370B1R1R,"9300 8"" x 8"" S.150(RF) Buna N",1.0,2023-08-20,2023-05-23 11:45:33.757,2023-05-23 11:45:20.273,60933,,,24938.0
1120X7H7MSB2519,"1100 3/4""x3/4"" BSP(H)xBSP(M) sellada",1.0,2023-08-19,2023-06-06 07:41:38.633,,61186,,,103.4
1120X7H7MSB2519,"1100 3/4""x3/4"" BSP(H)xBSP(M) sellada",1.0,2023-08-19,2023-06-06 07:41:39.453,,61187,,,103.4
1120X7H7MSB2519,"1100 3/4""x3/4"" BSP(H)xBSP(M) sellada",1.0,2023-08-19,2023-06-06 07:41:40.183,,61188,,,103.4
1120X7H7MSB2519,"1100 3/4""x3/4"" BSP(H)xBSP(M) sellada",1.0,2023-08-19,2023-06-06 07:41:40.887,,61189,,,103.4
1120X7H7MSB2519,"1100 3/4""x3/4"" BSP(H)xBSP(M) sellada",1.0,2023-08-19,2023-06-06 07:41:41.567,,61190,,,103.4
1120X7H7MSB2519,"1100 3/4""x3/4"" BSP(H)xBSP(M) sellada",1.0,2023-08-19,2023-06-06 07:41:42.590,,61191,,,103.4
1120X7H7MSB2519,"1100 3/4""x3/4"" BSP(H)xBSP(M) sellada",1.0,2023-08-19,2023-06-06 07:41:43.330,,61192,,,103.4
1120X7H7MSB2519,"1100 3/4""x3/4"" BSP(H)xBSP(M) sellada",1.0,2023-08-19,2023-06-06 07:41:44.040,,61193,,,103.4
1120X7H7MSB2519,"1100 3/4""x3/4"" BSP(H)xBSP(M) sellada",1.0,2023-08-19,2023-06-06 07:41:44.750,,61194,,,103.4
1120X7H7MSB2519,"1100 3/4""x3/4"" BSP(H)xBSP(M) sellada",1.0,2023-08-19,2023-06-06 07:41:45.440,,61195,,,103.4
1120X7H7MSB2519,"1100 3/4""x3/4"" BSP(H)xBSP(M) sellada",1.0,2023-08-19,2023-06-06 07:41:46.140,,61196,,,103.4
1120X7H7MSB2519,"1100 3/4""x3/4"" BSP(H)xBSP(M) sellada",1.0,2023-08-19,2023-06-06 07:41:46.863,,61197,,,103.4
1120X7H7MSB2519,"1100 3/4""x3/4"" BSP(H)xBSP(M) sellada",1.0,2023-08-19,2023-06-06 07:41:47.557,,61198,,,103.4
1120X7H7MSB2519,"1100 3/4""x3/4"" BSP(H)xBSP(M) sellada",1.0,2023-08-19,2023-06-06 07:41:48.277,,61199,,,103.4
1120X7H7MSB2519,"1100 3/4""x3/4"" BSP(H)xBSP(M) sellada",1.0,2023-08-19,2023-06-06 07:41:48.993,,61200,,,103.4
1120X7H7MSB2519,"1100 3/4""x3/4"" BSP(H)xBSP(M) sellada",1.0,2023-08-19,2023-06-06 07:41:49.707,,61201,,,103.4
1120X7H7MSB2519,"1100 3/4""x3/4"" BSP(H)xBSP(M) sellada",1.0,2023-08-19,2023-06-06 07:41:50.437,,61202,,,103.4
1120X7H7MSB2519,"1100 3/4""x3/4"" BSP(H)xBSP(M) sellada",1.0,2023-08-19,2023-06-06 07:41:51.147,,61203,,,103.4
1120X7H7MSB2519,"1100 3/4""x3/4"" BSP(H)xBSP(M) sellada",1.0,2023-08-19,2023-06-06 07:41:51.853,,61218,,,103.4
1120X7H7MSB2519,"1100 3/4""x3/4"" BSP(H)xBSP(M) sellada",1.0,2023-08-19,2023-06-06 07:41:52.590,,61205,,,103.4
1120X7H7MSB2519,"1100 3/4""x3/4"" BSP(H)xBSP(M) sellada",1.0,2023-08-19,2023-06-06 07:41:53.330,,61206,,,103.4
1120X7H7MSB2519,"1100 3/4""x3/4"" BSP(H)xBSP(M) sellada",1.0,2023-08-19,2023-06-06 07:41:54.070,,61207,,,103.4
1120X7H7MSB2519,"1100 3/4""x3/4"" BSP(H)xBSP(M) sellada",1.0,2023-08-19,2023-06-06 07:41:55.030,,61208,,,103.4
1120X7H7MSB2519,"1100 3/4""x3/4"" BSP(H)xBSP(M) sellada",1.0,2023-08-19,2023-06-06 07:43:03.837,,61174,,,103.4
1120X7H7MSB2519,"1100 3/4""x3/4"" BSP(H)xBSP(M) sellada",1.0,2023-08-19,2023-06-06 07:43:14.033,,61175,,,103.4
1120X7H7MSB2519,"1100 3/4""x3/4"" BSP(H)xBSP(M) sellada",1.0,2023-08-19,2023-06-06 07:43:24.510,,61176,,,103.4
1120X7H7MSB2519,"1100 3/4""x3/4"" BSP(H)xBSP(M) sellada",1.0,2023-08-19,2023-06-06 07:43:34.837,,61177,,,103.4
1120X7H7MSB2519,"1100 3/4""x3/4"" BSP(H)xBSP(M) sellada",1.0,2023-08-19,2023-06-06 07:43:45.133,,61178,,,103.4
1120X7H7MSB2519,"1100 3/4""x3/4"" BSP(H)xBSP(M) sellada",1.0,2023-08-19,2023-06-06 07:43:55.447,,61179,,,103.4
1120X7H7MSB2519,"1100 3/4""x3/4"" BSP(H)xBSP(M) sellada",1.0,2023-08-19,2023-06-06 07:44:05.707,,61180,,,103.4
1120X7H7MSB2519,"1100 3/4""x3/4"" BSP(H)xBSP(M) sellada",1.0,2023-08-19,2023-06-06 07:44:16.013,,61181,,,103.4
1120X7H7MSB2519,"1100 3/4""x3/4"" BSP(H)xBSP(M) sellada",1.0,2023-08-19,2023-06-06 07:44:26.363,,61182,,,103.4
1120X7H7MSB2519,"1100 3/4""x3/4"" BSP(H)xBSP(M) sellada",1.0,2023-08-19,2023-06-06 07:44:36.623,,61183,,,103.4
1120X7H7MSB2519,"1100 3/4""x3/4"" BSP(H)xBSP(M) sellada",1.0,2023-08-19,2023-06-06 07:44:46.957,,61184,,,103.4
1120X7H7MSB2519,"1100 3/4""x3/4"" BSP(H)xBSP(M) sellada",1.0,2023-08-19,2023-06-06 07:44:57.587,,61185,,,103.4
2828E2R1RJM1010,"2800 1""E2"" 300(RF)x150(RF) con palanca",1.0,2023-08-19,2023-06-07 07:59:46.483,,61219,,,1419.11
2828E2R1RJM1010,"2800 1""E2"" 300(RF)x150(RF) con palanca",1.0,2023-08-19,2023-06-07 07:59:47.150,,61220,,,1419.11
1836X8H7HAM1414,"1800 1.1/2""x2"" BSPT(H)xBSP(H)",1.0,2023-08-17,2023-06-29 15:30:50.697,,61338,,,764.67
1836X8H7HAM1414,"1800 1.1/2""x2"" BSPT(H)xBSP(H)",1.0,2023-08-17,2023-06-29 15:30:51.310,,61339,,,764.67
2866Q2R1RSM1013,"2800 6""Q8"" 300(RF)x150(RF) sellada",1.0,2023-08-17,2023-05-22 07:18:21.120,,60928,,,9886.0
2866Q2R1RSM1013,"2800 6""Q8"" 300(RF)x150(RF) sellada",1.0,2023-08-17,2023-05-22 07:18:21.760,,60929,,,9886.0
9365V1R1RA,"9300 6""X6""S.150(RF) Vitón",1.0,2023-08-15,2023-05-18 09:46:32.253,,60914,,,16623.45
1821X9M9HSM1310,"1800 3/4""x1"" NPT(M)xNPT(H) sellada",1.0,2023-08-14,2023-06-01 07:41:12.423,,60948,,,597.0
1821X9M9HSM1310,"1800 3/4""x1"" NPT(M)xNPT(H) sellada",1.0,2023-08-14,2023-06-01 07:41:13.173,,60949,,,597.0
1821X9M9HSM1310,"1800 3/4""x1"" NPT(M)xNPT(H) sellada",1.0,2023-08-14,2023-06-01 07:41:13.837,,60950,,,597.0
1821X9M9HSM1310,"1800 3/4""x1"" NPT(M)xNPT(H) sellada",1.0,2023-08-14,2023-06-01 07:41:14.503,,60951,,,597.0
1821X9M9HSM1310,"1800 3/4""x1"" NPT(M)xNPT(H) sellada",1.0,2023-08-14,2023-06-06 07:43:00.780,,61102,,,597.0
1821X9M9HSM1310,"1800 3/4""x1"" NPT(M)xNPT(H) sellada",1.0,2023-08-14,2023-06-06 07:43:02.273,,61103,,,597.0
2828D1R1RAM1010,"2800 1""D2"" 150(RF)x150(RF)",1.0,2023-08-13,2023-06-01 07:41:15.203,,60952,,,1333.0
2842J2R1RAM1010,"2800 2""J3"" 300(RF)x150(RF)",1.0,2023-08-13,2023-05-31 07:11:06.497,,60943,,,2017.0
2851L1R1RAM1010,"2800 3""L4"" 150(RF)x150(RF)",1.0,2023-08-13,2023-06-01 07:41:15.853,,60953,,,3662.0
2851L1R1RAM1010,"2800 3""L4"" 150(RF)x150(RF)",1.0,2023-08-13,2023-06-01 07:41:16.583,,60954,,,3662.0
30153          ,"3000 VALV.MICROM 1/2"" 500 LTS/H.",1.0,2023-08-13,2023-05-31 07:20:58.687,2023-07-05 15:32:10.033,60945,2023-07-05 15:02:07.347,2023-07-05 15:31:58.463,349.0
2842H2R1RGM1014,"2805 2""H3"" 300(RF)x150(RF) c/Pal Bon. Abierto",1.0,2023-08-11,2023-07-13 07:41:29.057,,61414,,,120.0
2851K2R1RSM1017,"2800 3""K4"" 300(RF)x150(RF)",1.0,2023-08-11,2023-05-02 07:49:18.757,,60879,,,3290.0
2851K2R1RSM1017,"2800 3""K4"" 300(RF)x150(RF)",1.0,2023-08-11,2023-05-02 07:49:19.343,,60880,,,3290.0
2851K2R1RSM1017,"2800 3""K4"" 300(RF)x150(RF)",1.0,2023-08-11,2023-05-02 07:49:19.967,,60881,,,3290.0
2636F2R1RAM1017,"2600 1.1/2""F2"" 300(RF)x150(RF)",1.0,2023-08-08,2023-03-28 11:27:40.920,,60599,,,1756.25
2636F2R1RAM1017,"2600 1.1/2""F2"" 300(RF)x150(RF)",1.0,2023-08-08,2023-03-28 11:27:41.527,,60600,,,1756.25
2638G1R1RAM1017,"2600 1.1/2""G3"" 150(RF)x150(RF)",1.0,2023-08-08,2023-03-28 11:28:05.320,,60639,,,2262.56
2638G1R1RAM1017,"2600 1.1/2""G3"" 150(RF)x150(RF)",1.0,2023-08-08,2023-03-28 11:28:05.953,,60640,,,2262.56
2638H2R1RAM1017,"2600 1.1/2""H3"" 300(RF)x150(RF)",1.0,2023-08-08,2023-03-28 11:27:52.153,,60617,,,2005.02
2638H2R1RAM1017,"2600 1.1/2""H3"" 300(RF)x150(RF)",1.0,2023-08-08,2023-03-28 11:27:52.747,,60618,,,2005.02
2638H2R1RAM1017,"2600 1.1/2""H3"" 300(RF)x150(RF)",1.0,2023-08-08,2023-03-28 11:27:53.350,,60619,,,2005.02
2638H2R1RAM1017,"2600 1.1/2""H3"" 300(RF)x150(RF)",1.0,2023-08-08,2023-03-28 11:27:53.930,,60620,,,2005.02
2638H2R1RAM1017,"2600 1.1/2""H3"" 300(RF)x150(RF)",1.0,2023-08-08,2023-03-28 11:27:54.543,,60621,,,2005.02
2638H2R1RAM1017,"2600 1.1/2""H3"" 300(RF)x150(RF)",1.0,2023-08-08,2023-03-28 11:27:55.113,,60622,,,2005.02
1721V9M9HSM1325,"1700 3/4""x1"" NPT(M)xNPT(H) Tob 3/4"" AP.",1.0,2023-08-07,2023-05-31 07:11:05.727,,60942,2023-08-01 08:08:04.637,2023-08-01 08:08:04.637,538.0
1816XZC7HFM1214,"1800 1/2""x3/4"" CLAMP x BSP(H) Con palanca",1.0,2023-08-07,2023-07-05 15:35:05.173,,61351,,,745.36
1827XZC7HFM1214,"1800 1""x1.1/2"" CLAMPxBSP(H) Con Palanca",1.0,2023-08-07,2023-05-29 15:57:41.610,,60937,,,1376.0
1836X8M7HFM1214,"1800 1.1/2""x2"" BSPT(M)xBSP(H) C/Pal.",1.0,2023-08-07,2023-05-29 15:57:42.443,,60938,,,1921.0
2438H1R1RJM1010,"2400 1.1/2""H3"" 150(RF)x150(RF) Con Palanca",1.0,2023-08-07,2023-05-29 15:57:43.367,,60934,,,1880.8
4750C,"Junta cardanica doble 2"" CORTA",1.0,2023-08-06,2023-07-07 09:22:00.370,2023-07-24 11:48:41.080,61362,2023-07-24 10:50:20.397,2023-07-24 11:48:31.283,875.84
4750C,"Junta cardanica doble 2"" CORTA",1.0,2023-08-06,2023-07-07 09:22:01.113,2023-07-24 11:49:15.253,61363,2023-07-24 10:50:20.397,2023-07-24 11:49:01.460,875.84
1721D9M9HSM1325,"1700 3/4""x1"" NPT(M)xNPT(H) Tob 1""Std. sellada",1.0,2023-08-05,2023-05-23 11:42:26.707,,60931,2023-08-01 08:09:26.037,2023-08-01 08:09:26.037,538.0
1721D9M9HSM1325,"1700 3/4""x1"" NPT(M)xNPT(H) Tob 1""Std. sellada",1.0,2023-08-05,2023-05-23 11:42:27.583,,60932,2023-08-01 08:10:46.347,2023-08-01 08:10:46.347,538.0
1845X8M7HFM1310,"1800 2.1/2"" x 2.1/2"" BSPT(M)xBSP(H) con palanca",1.0,2023-08-05,2023-05-23 11:42:28.220,,60930,,,1110.0
2851K2R1RSM1017,"2800 3""K4"" 300(RF)x150(RF)",1.0,2023-08-05,2023-05-02 07:49:15.683,,60885,,,3290.0
2851K2R1RSM1017,"2800 3""K4"" 300(RF)x150(RF)",1.0,2023-08-05,2023-05-02 07:49:16.380,,60886,,,3290.0
1816XZC7HFM1214,"1800 1/2""x3/4"" CLAMP x BSP(H) Con palanca",1.0,2023-08-01,2023-06-16 11:24:36.820,2023-08-01 08:13:13.453,61263,2023-08-01 07:03:15.867,2023-08-01 08:12:30.807,745.36
1816XZC7HFM1214,"1800 1/2""x3/4"" CLAMP x BSP(H) Con palanca",1.0,2023-08-01,2023-06-16 11:24:37.733,2023-08-01 08:13:56.330,61264,2023-08-01 07:03:19.257,2023-08-01 08:13:37.247,745.36
2438G2R1RGM1023,"2405 1.1/2""G3"" 300(RF)x150(RF) con palanca",1.0,2023-08-01,2023-05-22 07:18:15.013,,60915,,,1932.8
2438G2R1RGM1023,"2405 1.1/2""G3"" 300(RF)x150(RF) con palanca",1.0,2023-08-01,2023-05-22 07:18:15.823,,60916,,,1932.8
2628D1R1RAM1010,"2600 1""D2"" 150(RF)x150(RF)",1.0,2023-08-01,2023-05-22 07:18:23.063,,60924,,,1662.3
2628D1R1RAM1010,"2600 1""D2"" 150(RF)x150(RF)",1.0,2023-08-01,2023-05-22 07:18:23.770,,60925,,,1662.3
2628D1R1RAM1010,"2600 1""D2"" 150(RF)x150(RF)",1.0,2023-08-01,2023-05-22 07:18:24.390,,60926,,,1662.3
2628D1R1RAM1010,"2600 1""D2"" 150(RF)x150(RF)",1.0,2023-08-01,2023-05-22 07:18:25.057,,60927,,,1662.3
2856P1R1RSM1012,"2800 4""P6"" 150(RF)x150(RF) sellada",1.0,2023-08-01,2023-05-22 07:18:22.397,,60917,,,6657.0
2842J1R1RAM1010,"2800 2""J3"" 150(RF)x150(RF)",1.0,2023-07-31,2023-05-18 09:46:33.150,,60911,,,1697.45
2842J1R1RAM1010,"2800 2""J3"" 150(RF)x150(RF)",1.0,2023-07-31,2023-05-18 09:46:33.837,,60912,,,1697.45
2842J1R1RAM1010,"2800 2""J3"" 150(RF)x150(RF)",1.0,2023-07-31,2023-05-18 09:46:34.497,,60913,,,1697.45
1717U9M9HSM1226,"1700 1/2""x1"" NPT(M)xNPT(H) Tob 1/2"" AP sellada",1.0,2023-07-28,2023-05-18 14:04:18.213,2023-07-17 14:13:08.727,60910,2023-07-17 14:03:31.427,2023-07-17 14:12:47.817,898.0
1816XZC7HFM1214,"1800 1/2""x3/4"" CLAMP x BSP(H) Con palanca",1.0,2023-07-25,2023-06-16 11:24:40.693,2023-07-10 07:22:35.027,61265,2023-07-10 07:04:30.037,2023-07-10 07:22:06.670,745.36
1821X9M9HSM2614,"1800 3/4""x1"" NPT(M)xNPT(H) sellada",1.0,2023-07-25,2023-05-11 11:14:18.780,2023-07-14 11:44:52.690,60905,2023-07-14 08:44:02.460,2023-07-14 11:44:16.163,627.0
1821X9M9HSM2614,"1800 3/4""x1"" NPT(M)xNPT(H) sellada",1.0,2023-07-25,2023-05-11 11:14:19.623,2023-07-14 11:48:33.817,60906,2023-07-14 08:44:02.460,2023-07-14 11:48:08.163,627.0
1625E1R1RSM1010,"1600 1"" x 1"" 150(RF) x 150(RF) Tob E",1.0,2023-07-23,2023-05-10 07:14:23.620,2023-07-20 15:45:18.157,60903,2023-07-20 08:53:05.067,2023-07-20 15:44:33.790,1072.0
1625E1R1RSM1010,"1600 1"" x 1"" 150(RF) x 150(RF) Tob E",1.0,2023-07-23,2023-05-10 07:14:24.297,2023-07-20 15:46:46.327,60904,2023-07-20 08:53:09.120,2023-07-20 15:45:57.190,1072.0
2156L4J2RAB1017,"2100 4""L6"" 900(RTJ)x300(RF)  Buna N",1.0,2023-07-23,2023-04-27 07:24:12.750,,60860,,,6369.05
2156L4J2RAB1017,"2100 4""L6"" 900(RTJ)x300(RF)  Buna N",1.0,2023-07-23,2023-04-27 07:24:13.323,,60861,,,6369.05
2156L4J2RAB1017,"2100 4""L6"" 900(RTJ)x300(RF)  Buna N",1.0,2023-07-23,2023-07-03 10:43:44.930,,60859,,,6369.05
1841X8M7HAM1310,"1800 2""x2.1/2"" BSPT(M)xBSP(H).",1.0,2023-07-21,2023-05-12 07:16:09.407,2023-07-17 14:12:23.823,60909,2023-07-17 14:03:26.817,2023-07-17 14:11:34.227,1058.0
2628D1R1RAM1014,"2600 1""D2"" 150(RF)x150(RF)",1.0,2023-07-21,2023-05-22 07:18:16.953,,60918,,,1477.6
2628D1R1RAM1014,"2600 1""D2"" 150(RF)x150(RF)",1.0,2023-07-21,2023-05-22 07:18:17.610,,60919,,,1477.6
2628D1R1RAM1014,"2600 1""D2"" 150(RF)x150(RF)",1.0,2023-07-21,2023-05-22 07:18:19.610,,60922,,,1477.6
2628D1R1RAM1014,"2600 1""D2"" 150(RF)x150(RF)",1.0,2023-07-21,2023-05-22 07:18:20.260,,60923,,,1477.6
2638G1R1RAM1014,"2600 1.1/2""G3"" 150(RF)x150(RF)",1.0,2023-07-21,2023-05-22 07:18:18.323,,60920,,,2291.2
2638G1R1RAM1014,"2600 1.1/2""G3"" 150(RF)x150(RF)",1.0,2023-07-21,2023-05-22 07:18:18.963,,60921,,,2291.2
2656P1R1RBM3116,"2600 4""P6"" 150(RF)x150(RF)",1.0,2023-07-20,2023-04-24 08:35:47.330,,60827,,,6108.8
2656P1R1RBM3116,"2600 4""P6"" 150(RF)x150(RF)",1.0,2023-07-20,2023-04-24 08:35:47.913,,60828,,,6108.8
2656P1R1RBM3116,"2600 4""P6"" 150(RF)x150(RF)",1.0,2023-07-20,2023-04-24 08:35:51.047,,60829,,,6108.8
2656P1R1RBM3116,"2600 4""P6"" 150(RF)x150(RF)",1.0,2023-07-20,2023-04-24 08:35:51.640,,60830,,,6108.8
2656P1R1RBM3116,"2600 4""P6"" 150(RF)x150(RF)",1.0,2023-07-20,2023-04-24 08:35:52.183,,60831,,,6108.8
2656P1R1RBM3116,"2600 4""P6"" 150(RF)x150(RF)",1.0,2023-07-20,2023-04-24 08:35:52.770,,60832,,,6108.8
2656P1R1RBM3116,"2600 4""P6"" 150(RF)x150(RF)",1.0,2023-07-20,2023-04-24 08:35:53.327,,60833,,,6108.8
2656P1R1RBM3116,"2600 4""P6"" 150(RF)x150(RF)",1.0,2023-07-20,2023-04-24 08:35:53.877,,60834,,,6108.8
1717D9M9HAM1325,"1700 1/2""x1"" NPT(M)xNPT(H) Tob 1"" Std.",1.0,2023-07-19,2023-05-08 07:23:50.497,2023-06-23 07:12:29.693,60899,2023-06-23 06:58:38.113,2023-06-23 07:11:45.743,499.0
2836F1R1RAM1010,"2800 1.1/2""F2"" 150(RF)x150(RF)",1.0,2023-07-19,2023-05-08 07:23:48.380,,60900,,,1651.1
2836F1R1RAM1010,"2800 1.1/2""F2"" 150(RF)x150(RF)",1.0,2023-07-19,2023-05-08 07:23:49.137,,60901,,,1651.1
2836F1R1RAM1010,"2800 1.1/2""F2"" 150(RF)x150(RF)",1.0,2023-07-19,2023-05-08 07:23:49.817,,60902,,,1651.1
1717U9M9HAM1325,"1700 1/2""x1"" NPT(M)xNPT(H) Tob 1/2"" AP",1.0,2023-07-18,2023-04-21 07:30:53.330,,60811,2023-08-01 09:02:02.020,2023-08-01 09:02:02.020,358.0
1717U9M9HAM1325,"1700 1/2""x1"" NPT(M)xNPT(H) Tob 1/2"" AP",1.0,2023-07-18,2023-04-21 07:30:54.040,,60812,2023-08-01 09:03:03.810,2023-08-01 09:03:03.810,358.0
1717U9M9HAM1325,"1700 1/2""x1"" NPT(M)xNPT(H) Tob 1/2"" AP",1.0,2023-07-18,2023-04-21 07:30:54.660,,60813,2023-08-01 09:04:19.137,2023-08-01 09:04:19.137,358.0
1717U9M9HAM1325,"1700 1/2""x1"" NPT(M)xNPT(H) Tob 1/2"" AP",1.0,2023-07-18,2023-04-21 07:30:55.300,,60814,2023-08-01 09:05:14.327,2023-08-01 09:05:14.327,358.0
1717U9M9HAM1325,"1700 1/2""x1"" NPT(M)xNPT(H) Tob 1/2"" AP",1.0,2023-07-18,2023-04-21 07:30:55.913,,60815,2023-08-01 09:06:14.497,2023-08-01 09:06:14.497,358.0
1717U9M9HAM1325,"1700 1/2""x1"" NPT(M)xNPT(H) Tob 1/2"" AP",1.0,2023-07-18,2023-04-21 07:30:56.570,,60816,2023-08-01 09:07:14.110,2023-08-01 09:07:14.110,358.0
