PEDIDO,FE_EMIT,FE_ENTREGA,X,y
58074,737956,737985,"[12 12  6 15  4  4  6  6  6  6  6 12  6  6  6  6  6 12  0 12 12 12  6  6
  6  6  6  6 12 11  5  5  5  5  5  5 12  5  5  5  5  6  6  6  6  0  6 11
 11 11  6 11 12 12 12 12  6  6  6 12 11 11 12 12  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  4  4  4  4  0  0  0  0  0  0  0 12 12  6  6  6  6  6
  6  6  6  6  6 11 12 12 12 12 12 11  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0]",[12]
57938,737931,737985,"[12 12  6 15  4  4  6  6  6  6  6 12  6  6  6  6  6 12  0 12 12 12  6  6
  6  6  6  6 12 11  5  5  5  5  5  5 12  5  5  5  5  6  6  6  6  0  6 11
 11 11  6 11 12 12 12 12  6  6  6 12 11 11 12 12  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  4  4  4  4  0  0  0  0  0  0  0 12 12  6  6  6  6  6
  6  6  6  6  6 11 12 12 12 12 12 11  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0]",[12]
58101,737966,737987,"[ 6 15  4  4  6  6  6  6  6 12  6  6  6  6  6 12  0 12 12 12  6  6  6  6
  6  6 12 11  5  5  5  5  5  5 12  5  5  5  5  6  6  6  6  0  6 11 11 11
  6 11 12 12 12 12 12 12  6  6  6 12 11 11 12 12  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  4  4  4  4  0  0  0  0  0  0  0 12 12  6  6  6  6  6
  6  6  6  6 12  6 11 12 12 12 12  6  6 12 11  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0]",[6]
58039,737949,737987,"[ 6 15  4  4  6  6  6  6  6 12  6  6  6  6  6 12  0 12 12 12  6  6  6  6
  6  6 12 11  5  5  5  5  5  5 12  5  5  5  5  6  6  6  6  0  6 11 11 11
  6 11 12 12 12 12 12 12  6  6  6 12 11 11 12 12  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  4  4  4  4  0  0  0  0  0  0  0 12 12  6  6  6  6  6
  6  6  6  6 12  6 11 12 12 12 12  6  6 12 11  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0]",[15]
58041,737949,737987,"[ 6 15  4  4  6  6  6  6  6 12  6  6  6  6  6 12  0 12 12 12  6  6  6  6
  6  6 12 11  5  5  5  5  5  5 12  5  5  5  5  6  6  6  6  0  6 11 11 11
  6 11 12 12 12 12 12 12  6  6  6 12 11 11 12 12  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  4  4  4  4  0  0  0  0  0  0  0 12 12  6  6  6  6  6
  6  6  6  6 12  6 11 12 12 12 12  6  6 12 11  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0]",[4]
58042,737949,737987,"[ 6 15  4  4  6  6  6  6  6 12  6  6  6  6  6 12  0 12 12 12  6  6  6  6
  6  6 12 11  5  5  5  5  5  5 12  5  5  5  5  6  6  6  6  0  6 11 11 11
  6 11 12 12 12 12 12 12  6  6  6 12 11 11 12 12  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  4  4  4  4  0  0  0  0  0  0  0 12 12  6  6  6  6  6
  6  6  6  6 12  6 11 12 12 12 12  6  6 12 11  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0]",[4]
58112,737978,737987,"[ 6 15  4  4  6  6  6  6  6 12  6  6  6  6  6 12  0 12 12 12  6  6  6  6
  6  6 12 11  5  5  5  5  5  5 12  5  5  5  5  6  6  6  6  0  6 11 11 11
  6 11 12 12 12 12 12 12  6  6  6 12 11 11 12 12  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  4  4  4  4  0  0  0  0  0  0  0 12 12  6  6  6  6  6
  6  6  6  6 12  6 11 12 12 12 12  6  6 12 11  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0]",[6]
58100,737966,737987,"[ 6 15  4  4  6  6  6  6  6 12  6  6  6  6  6 12  0 12 12 12  6  6  6  6
  6  6 12 11  5  5  5  5  5  5 12  5  5  5  5  6  6  6  6  0  6 11 11 11
  6 11 12 12 12 12 12 12  6  6  6 12 11 11 12 12  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  4  4  4  4  0  0  0  0  0  0  0 12 12  6  6  6  6  6
  6  6  6  6 12  6 11 12 12 12 12  6  6 12 11  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0]",[6]
58102,737966,737987,"[ 6 15  4  4  6  6  6  6  6 12  6  6  6  6  6 12  0 12 12 12  6  6  6  6
  6  6 12 11  5  5  5  5  5  5 12  5  5  5  5  6  6  6  6  0  6 11 11 11
  6 11 12 12 12 12 12 12  6  6  6 12 11 11 12 12  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  4  4  4  4  0  0  0  0  0  0  0 12 12  6  6  6  6  6
  6  6  6  6 12  6 11 12 12 12 12  6  6 12 11  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0]",[6]
58063,737951,737987,"[ 6 15  4  4  6  6  6  6  6 12  6  6  6  6  6 12  0 12 12 12  6  6  6  6
  6  6 12 11  5  5  5  5  5  5 12  5  5  5  5  6  6  6  6  0  6 11 11 11
  6 11 12 12 12 12 12 12  6  6  6 12 11 11 12 12  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  4  4  4  4  0  0  0  0  0  0  0 12 12  6  6  6  6  6
  6  6  6  6 12  6 11 12 12 12 12  6  6 12 11  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0]",[6]
58056,737956,737987,"[ 6 15  4  4  6  6  6  6  6 12  6  6  6  6  6 12  0 12 12 12  6  6  6  6
  6  6 12 11  5  5  5  5  5  5 12  5  5  5  5  6  6  6  6  0  6 11 11 11
  6 11 12 12 12 12 12 12  6  6  6 12 11 11 12 12  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  4  4  4  4  0  0  0  0  0  0  0 12 12  6  6  6  6  6
  6  6  6  6 12  6 11 12 12 12 12  6  6 12 11  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0]",[6]
58061,737951,737987,"[ 6 15  4  4  6  6  6  6  6 12  6  6  6  6  6 12  0 12 12 12  6  6  6  6
  6  6 12 11  5  5  5  5  5  5 12  5  5  5  5  6  6  6  6  0  6 11 11 11
  6 11 12 12 12 12 12 12  6  6  6 12 11 11 12 12  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  4  4  4  4  0  0  0  0  0  0  0 12 12  6  6  6  6  6
  6  6  6  6 12  6 11 12 12 12 12  6  6 12 11  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0]",[12]
58060,737951,737987,"[ 6 15  4  4  6  6  6  6  6 12  6  6  6  6  6 12  0 12 12 12  6  6  6  6
  6  6 12 11  5  5  5  5  5  5 12  5  5  5  5  6  6  6  6  0  6 11 11 11
  6 11 12 12 12 12 12 12  6  6  6 12 11 11 12 12  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  4  4  4  4  0  0  0  0  0  0  0 12 12  6  6  6  6  6
  6  6  6  6 12  6 11 12 12 12 12  6  6 12 11  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0]",[6]
58059,737951,737987,"[ 6 15  4  4  6  6  6  6  6 12  6  6  6  6  6 12  0 12 12 12  6  6  6  6
  6  6 12 11  5  5  5  5  5  5 12  5  5  5  5  6  6  6  6  0  6 11 11 11
  6 11 12 12 12 12 12 12  6  6  6 12 11 11 12 12  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  4  4  4  4  0  0  0  0  0  0  0 12 12  6  6  6  6  6
  6  6  6  6 12  6 11 12 12 12 12  6  6 12 11  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0]",[6]
58103,737966,737987,"[ 6 15  4  4  6  6  6  6  6 12  6  6  6  6  6 12  0 12 12 12  6  6  6  6
  6  6 12 11  5  5  5  5  5  5 12  5  5  5  5  6  6  6  6  0  6 11 11 11
  6 11 12 12 12 12 12 12  6  6  6 12 11 11 12 12  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  4  4  4  4  0  0  0  0  0  0  0 12 12  6  6  6  6  6
  6  6  6  6 12  6 11 12 12 12 12  6  6 12 11  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0]",[6]
58057,737956,737987,"[ 6 15  4  4  6  6  6  6  6 12  6  6  6  6  6 12  0 12 12 12  6  6  6  6
  6  6 12 11  5  5  5  5  5  5 12  5  5  5  5  6  6  6  6  0  6 11 11 11
  6 11 12 12 12 12 12 12  6  6  6 12 11 11 12 12  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  4  4  4  4  0  0  0  0  0  0  0 12 12  6  6  6  6  6
  6  6  6  6 12  6 11 12 12 12 12  6  6 12 11  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0]",[6]
58058,737951,737987,"[ 6 15  4  4  6  6  6  6  6 12  6  6  6  6  6 12  0 12 12 12  6  6  6  6
  6  6 12 11  5  5  5  5  5  5 12  5  5  5  5  6  6  6  6  0  6 11 11 11
  6 11 12 12 12 12 12 12  6  6  6 12 11 11 12 12  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  4  4  4  4  0  0  0  0  0  0  0 12 12  6  6  6  6  6
  6  6  6  6 12  6 11 12 12 12 12  6  6 12 11  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0]",[6]
58062,737951,737987,"[ 6 15  4  4  6  6  6  6  6 12  6  6  6  6  6 12  0 12 12 12  6  6  6  6
  6  6 12 11  5  5  5  5  5  5 12  5  5  5  5  6  6  6  6  0  6 11 11 11
  6 11 12 12 12 12 12 12  6  6  6 12 11 11 12 12  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  4  4  4  4  0  0  0  0  0  0  0 12 12  6  6  6  6  6
  6  6  6  6 12  6 11 12 12 12 12  6  6 12 11  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0]",[12]
58099,737964,737990,"[ 0 12 12 12  6  6  6  6  6  6 12 11  5  5  5  5  5  5 12  5  5  5  5  6
  6  6  6  0  6 11 11 11  6 11 12 12 12 12 12 12  6  6  6 12 11 11 12 12
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  4  4  4  4  0  0  0  0  0  0
  0 12 12  6  6  6  6  6  6  6  6  6 12  6 11 12 12 12 12  6  6 12 11  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0]",[0]
58064,737951,737990,"[ 0 12 12 12  6  6  6  6  6  6 12 11  5  5  5  5  5  5 12  5  5  5  5  6
  6  6  6  0  6 11 11 11  6 11 12 12 12 12 12 12  6  6  6 12 11 11 12 12
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  4  4  4  4  0  0  0  0  0  0
  0 12 12  6  6  6  6  6  6  6  6  6 12  6 11 12 12 12 12  6  6 12 11  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0]",[12]
58073,737956,737990,"[ 0 12 12 12  6  6  6  6  6  6 12 11  5  5  5  5  5  5 12  5  5  5  5  6
  6  6  6  0  6 11 11 11  6 11 12 12 12 12 12 12  6  6  6 12 11 11 12 12
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  4  4  4  4  0  0  0  0  0  0
  0 12 12  6  6  6  6  6  6  6  6  6 12  6 11 12 12 12 12  6  6 12 11  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0]",[12]
58072,737956,737990,"[ 0 12 12 12  6  6  6  6  6  6 12 11  5  5  5  5  5  5 12  5  5  5  5  6
  6  6  6  0  6 11 11 11  6 11 12 12 12 12 12 12  6  6  6 12 11 11 12 12
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  4  4  4  4  0  0  0  0  0  0
  0 12 12  6  6  6  6  6  6  6  6  6 12  6 11 12 12 12 12  6  6 12 11  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0]",[12]
58109,737966,737990,"[ 0 12 12 12  6  6  6  6  6  6 12 11  5  5  5  5  5  5 12  5  5  5  5  6
  6  6  6  0  6 11 11 11  6 11 12 12 12 12 12 12  6  6  6 12 11 11 12 12
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  4  4  4  4  0  0  0  0  0  0
  0 12 12  6  6  6  6  6  6  6  6  6 12  6 11 12 12 12 12  6  6 12 11  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0]",[6]
58066,737956,737992,"[ 6  6  6  6  6 12 11  5  5  5  5  5  5 12  5  5  5  5  6  6  6  6  0  6
 11 11 11  6 11 12 12 12 12 12 12  6  6  6 12  6 11 11 12 12  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  4  4  4  4  0  0  0  0  0  0  0  6  6 12
 12  6  6  6  6  6  6  6  6  6 12  6 11  6  6 12 12 12 12  6  6  3  0 12
 11  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0]",[6]
58067,737956,737992,"[ 6  6  6  6  6 12 11  5  5  5  5  5  5 12  5  5  5  5  6  6  6  6  0  6
 11 11 11  6 11 12 12 12 12 12 12  6  6  6 12  6 11 11 12 12  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  4  4  4  4  0  0  0  0  0  0  0  6  6 12
 12  6  6  6  6  6  6  6  6  6 12  6 11  6  6 12 12 12 12  6  6  3  0 12
 11  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0]",[6]
58069,737956,737992,"[ 6  6  6  6  6 12 11  5  5  5  5  5  5 12  5  5  5  5  6  6  6  6  0  6
 11 11 11  6 11 12 12 12 12 12 12  6  6  6 12  6 11 11 12 12  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  4  4  4  4  0  0  0  0  0  0  0  6  6 12
 12  6  6  6  6  6  6  6  6  6 12  6 11  6  6 12 12 12 12  6  6  3  0 12
 11  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0]",[6]
58071,737956,737992,"[ 6  6  6  6  6 12 11  5  5  5  5  5  5 12  5  5  5  5  6  6  6  6  0  6
 11 11 11  6 11 12 12 12 12 12 12  6  6  6 12  6 11 11 12 12  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  4  4  4  4  0  0  0  0  0  0  0  6  6 12
 12  6  6  6  6  6  6  6  6  6 12  6 11  6  6 12 12 12 12  6  6  3  0 12
 11  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0]",[6]
58068,737956,737992,"[ 6  6  6  6  6 12 11  5  5  5  5  5  5 12  5  5  5  5  6  6  6  6  0  6
 11 11 11  6 11 12 12 12 12 12 12  6  6  6 12  6 11 11 12 12  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  4  4  4  4  0  0  0  0  0  0  0  6  6 12
 12  6  6  6  6  6  6  6  6  6 12  6 11  6  6 12 12 12 12  6  6  3  0 12
 11  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0]",[6]
57970,737936,737994,"[12 11  5  5  5  5  5  5 12  5  5  5  5  6  6  6  6  0  6 11 11 11  6 11
 12 12 12 12 12 12  6  6  6 12  6 11 11 12 12  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  4  4  4  4  0  0  0  0  0  0  0  6  6  6 12 12  1  6  6
  6  6  6  6  6  6  6 12  6 11  6  6 12 12 12 12  6 11 11  6  3  0  0 12
 11  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  6  0  0  0  0  0  0  0  0  6  6  6  6  6
  0  6  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0]",[12]
57971,737936,737994,"[12 11  5  5  5  5  5  5 12  5  5  5  5  6  6  6  6  0  6 11 11 11  6 11
 12 12 12 12 12 12  6  6  6 12  6 11 11 12 12  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  4  4  4  4  0  0  0  0  0  0  0  6  6  6 12 12  1  6  6
  6  6  6  6  6  6  6 12  6 11  6  6 12 12 12 12  6 11 11  6  3  0  0 12
 11  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  6  0  0  0  0  0  0  0  0  6  6  6  6  6
  0  6  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0]",[11]
58055,737949,737994,"[12 11  5  5  5  5  5  5 12  5  5  5  5  6  6  6  6  0  6 11 11 11  6 11
 12 12 12 12 12 12  6  6  6 12  6 11 11 12 12  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  4  4  4  4  0  0  0  0  0  0  0  6  6  6 12 12  1  6  6
  6  6  6  6  6  6  6 12  6 11  6  6 12 12 12 12  6 11 11  6  3  0  0 12
 11  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  6  0  0  0  0  0  0  0  0  6  6  6  6  6
  0  6  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0]",[5]
58054,737949,737994,"[12 11  5  5  5  5  5  5 12  5  5  5  5  6  6  6  6  0  6 11 11 11  6 11
 12 12 12 12 12 12  6  6  6 12  6 11 11 12 12  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  4  4  4  4  0  0  0  0  0  0  0  6  6  6 12 12  1  6  6
  6  6  6  6  6  6  6 12  6 11  6  6 12 12 12 12  6 11 11  6  3  0  0 12
 11  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  6  0  0  0  0  0  0  0  0  6  6  6  6  6
  0  6  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0]",[5]
58053,737949,737994,"[12 11  5  5  5  5  5  5 12  5  5  5  5  6  6  6  6  0  6 11 11 11  6 11
 12 12 12 12 12 12  6  6  6 12  6 11 11 12 12  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  4  4  4  4  0  0  0  0  0  0  0  6  6  6 12 12  1  6  6
  6  6  6  6  6  6  6 12  6 11  6  6 12 12 12 12  6 11 11  6  3  0  0 12
 11  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  6  0  0  0  0  0  0  0  0  6  6  6  6  6
  0  6  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0]",[5]
58052,737949,737994,"[12 11  5  5  5  5  5  5 12  5  5  5  5  6  6  6  6  0  6 11 11 11  6 11
 12 12 12 12 12 12  6  6  6 12  6 11 11 12 12  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  4  4  4  4  0  0  0  0  0  0  0  6  6  6 12 12  1  6  6
  6  6  6  6  6  6  6 12  6 11  6  6 12 12 12 12  6 11 11  6  3  0  0 12
 11  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  6  0  0  0  0  0  0  0  0  6  6  6  6  6
  0  6  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0]",[5]
58051,737949,737994,"[12 11  5  5  5  5  5  5 12  5  5  5  5  6  6  6  6  0  6 11 11 11  6 11
 12 12 12 12 12 12  6  6  6 12  6 11 11 12 12  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  4  4  4  4  0  0  0  0  0  0  0  6  6  6 12 12  1  6  6
  6  6  6  6  6  6  6 12  6 11  6  6 12 12 12 12  6 11 11  6  3  0  0 12
 11  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  6  0  0  0  0  0  0  0  0  6  6  6  6  6
  0  6  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0]",[5]
58050,737949,737994,"[12 11  5  5  5  5  5  5 12  5  5  5  5  6  6  6  6  0  6 11 11 11  6 11
 12 12 12 12 12 12  6  6  6 12  6 11 11 12 12  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  4  4  4  4  0  0  0  0  0  0  0  6  6  6 12 12  1  6  6
  6  6  6  6  6  6  6 12  6 11  6  6 12 12 12 12  6 11 11  6  3  0  0 12
 11  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  6  0  0  0  0  0  0  0  0  6  6  6  6  6
  0  6  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0]",[5]
57972,737941,737994,"[12 11  5  5  5  5  5  5 12  5  5  5  5  6  6  6  6  0  6 11 11 11  6 11
 12 12 12 12 12 12  6  6  6 12  6 11 11 12 12  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  4  4  4  4  0  0  0  0  0  0  0  6  6  6 12 12  1  6  6
  6  6  6  6  6  6  6 12  6 11  6  6 12 12 12 12  6 11 11  6  3  0  0 12
 11  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  6  0  0  0  0  0  0  0  0  6  6  6  6  6
  0  6  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0]",[12]
58115,737972,737996,"[ 5  5  5  5  6  6  6  6  0  6 11 11 11  6 11 12 12 12 12 12 12  6  6  6
 12  6 11 11 12 12  0  0  0  0  0  0  0  0  0  0  0  0  0  0  4  4  4  4
  0  0  0  0  0  0  0  6  6  6 12 12  1  6  6  6  6  6  6  6  6  6 12  6
 11  6  6 12 12 12 12  6 11 11  6  3  0  0 12 11  5  5  5  6  6  6  6  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  6  0  0  0  0  0  0  0  0  6  6  6  6  6  0  6
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 12]",[5]
58220,737984,737996,"[ 5  5  5  5  6  6  6  6  0  6 11 11 11  6 11 12 12 12 12 12 12  6  6  6
 12  6 11 11 12 12  0  0  0  0  0  0  0  0  0  0  0  0  0  0  4  4  4  4
  0  0  0  0  0  0  0  6  6  6 12 12  1  6  6  6  6  6  6  6  6  6 12  6
 11  6  6 12 12 12 12  6 11 11  6  3  0  0 12 11  5  5  5  6  6  6  6  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  6  0  0  0  0  0  0  0  0  6  6  6  6  6  0  6
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 12]",[5]
