SIMUL,DES
"[5, 5, 5, 5, 13, 13, 13, 5, 13, 13, 13, 13, 5, 4, 4, 4, 8, 8, 8, 8, 13, 2, 2, 2, 12, 12, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 4, 2, 4, 2, 12, 5, 10, 10, 10, 10, 5, 4, 4, 5, 11, 5, 5, 8, 8, 8, 0, 0, 2, 1, 13, 13, 13, 0, 13, 13, 13, 4, 8, 0, 0, 5, 5, 5, 5, 5, 8, 8, 12, 5, 5, 12, 12, 2, 11, 19, 0, 5, 13, 5, 5, 8, 8, 8, 8, 8]",[13]
"[5, 5, 5, 5, 13, 13, 13, 5, 13, 13, 13, 13, 5, 4, 4, 4, 8, 8, 8, 8, 13, 2, 2, 2, 12, 12, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 4, 2, 4, 2, 12, 5, 10, 10, 10, 10, 5, 4, 4, 5, 11, 5, 5, 8, 8, 8, 0, 0, 2, 1, 13, 13, 13, 0, 13, 13, 13, 4, 8, 0, 0, 5, 5, 5, 5, 5, 8, 8, 12, 5, 5, 12, 12, 2, 11, 19, 0, 5, 13, 5, 5, 8, 8, 8, 8, 8]",[13]
"[5, 5, 5, 5, 13, 13, 13, 5, 13, 13, 13, 13, 5, 4, 4, 4, 8, 8, 8, 8, 13, 2, 2, 2, 12, 12, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 4, 2, 4, 2, 12, 5, 10, 10, 10, 10, 5, 4, 4, 5, 11, 5, 5, 8, 8, 8, 0, 0, 2, 1, 13, 13, 13, 0, 13, 13, 13, 4, 8, 0, 0, 5, 5, 5, 5, 5, 8, 8, 12, 5, 5, 12, 12, 2, 11, 19, 0, 5, 13, 5, 5, 8, 8, 8, 8, 8]",[5]
"[5, 5, 5, 5, 13, 13, 13, 5, 13, 13, 13, 13, 5, 4, 4, 4, 8, 8, 8, 8, 13, 2, 2, 2, 12, 12, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 4, 2, 4, 2, 12, 5, 10, 10, 10, 10, 5, 4, 4, 5, 11, 5, 5, 8, 8, 8, 0, 0, 2, 1, 13, 13, 13, 0, 13, 13, 13, 4, 8, 0, 0, 5, 5, 5, 5, 5, 8, 8, 12, 5, 5, 12, 12, 2, 11, 19, 0, 5, 13, 5, 5, 8, 8, 8, 8, 8]",[13]
"[5, 5, 5, 5, 13, 13, 13, 5, 13, 13, 13, 13, 5, 4, 4, 4, 8, 8, 8, 8, 13, 2, 2, 2, 12, 12, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 4, 2, 4, 2, 12, 5, 10, 10, 10, 10, 5, 4, 4, 5, 11, 5, 5, 8, 8, 8, 0, 0, 2, 1, 13, 13, 13, 0, 13, 13, 13, 4, 8, 0, 0, 5, 5, 5, 5, 5, 8, 8, 12, 5, 5, 12, 12, 2, 11, 19, 0, 5, 13, 5, 5, 8, 8, 8, 8, 8]",[13]
"[5, 5, 5, 5, 13, 13, 13, 5, 13, 13, 13, 13, 5, 4, 4, 4, 8, 8, 8, 8, 13, 2, 2, 2, 12, 12, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 4, 2, 4, 2, 12, 5, 10, 10, 10, 10, 5, 4, 4, 5, 11, 5, 5, 8, 8, 8, 0, 0, 2, 1, 13, 13, 13, 0, 13, 13, 13, 4, 8, 0, 0, 5, 5, 5, 5, 5, 8, 8, 12, 5, 5, 12, 12, 2, 11, 19, 0, 5, 13, 5, 5, 8, 8, 8, 8, 8]",[13]
"[5, 5, 5, 5, 13, 13, 13, 5, 13, 13, 13, 13, 5, 4, 4, 4, 8, 8, 8, 8, 13, 2, 2, 2, 12, 12, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 4, 2, 4, 2, 12, 5, 10, 10, 10, 10, 5, 4, 4, 5, 11, 5, 5, 8, 8, 8, 0, 0, 2, 1, 13, 13, 13, 0, 13, 13, 13, 4, 8, 0, 0, 5, 5, 5, 5, 5, 8, 8, 12, 5, 5, 12, 12, 2, 11, 19, 0, 5, 13, 5, 5, 8, 8, 8, 8, 8]",[13]
"[5, 13, 4, 4, 4, 8, 8, 8, 8, 8, 13, 2, 2, 2, 12, 12, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 4, 2, 4, 2, 12, 5, 10, 10, 10, 10, 10, 5, 4, 4, 5, 11, 12, 5, 5, 5, 8, 8, 8, 0, 0, 2, 1, 1, 13, 13, 13, 10, 12, 12, 12, 0, 13, 13, 13, 4, 8, 0, 0, 5, 5, 5, 5, 5, 8, 8, 12, 5, 5, 12, 12, 2, 11, 19, 0, 5, 13, 5, 5, 5, 8, 8, 8, 8, 8, 8]",[5]
"[5, 13, 4, 4, 4, 8, 8, 8, 8, 8, 13, 2, 2, 2, 12, 12, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 4, 2, 4, 2, 12, 5, 10, 10, 10, 10, 10, 5, 4, 4, 5, 11, 12, 5, 5, 5, 8, 8, 8, 0, 0, 2, 1, 1, 13, 13, 13, 10, 12, 12, 12, 0, 13, 13, 13, 4, 8, 0, 0, 5, 5, 5, 5, 5, 8, 8, 12, 5, 5, 12, 12, 2, 11, 19, 0, 5, 13, 5, 5, 5, 8, 8, 8, 8, 8, 8]",[13]
"[4, 4, 4, 8, 8, 8, 8, 8, 13, 2, 2, 2, 12, 12, 12, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 4, 2, 4, 2, 12, 5, 10, 10, 10, 10, 10, 5, 4, 4, 5, 11, 12, 5, 5, 5, 12, 8, 8, 8, 0, 0, 2, 1, 1, 13, 13, 13, 10, 12, 12, 12, 0, 13, 13, 13, 4, 8, 0, 0, 5, 5, 5, 5, 5, 8, 8, 12, 5, 5, 12, 12, 2, 11, 19, 0, 5, 13, 5, 5, 5, 8, 8, 8, 8, 8, 8]",[4]
"[4, 4, 4, 8, 8, 8, 8, 8, 13, 2, 2, 2, 12, 12, 12, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 4, 2, 4, 2, 12, 5, 10, 10, 10, 10, 10, 5, 4, 4, 5, 11, 12, 5, 5, 5, 12, 8, 8, 8, 0, 0, 2, 1, 1, 13, 13, 13, 10, 12, 12, 12, 0, 13, 13, 13, 4, 8, 0, 0, 5, 5, 5, 5, 5, 8, 8, 12, 5, 5, 12, 12, 2, 11, 19, 0, 5, 13, 5, 5, 5, 8, 8, 8, 8, 8, 8]",[4]
"[4, 8, 8, 8, 8, 8, 13, 2, 2, 2, 12, 12, 12, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 4, 2, 4, 2, 12, 5, 10, 10, 10, 10, 10, 5, 4, 4, 5, 11, 12, 5, 5, 5, 12, 8, 8, 8, 0, 0, 2, 1, 1, 13, 13, 13, 10, 12, 12, 12, 0, 13, 13, 13, 4, 8, 0, 0, 5, 5, 5, 5, 5, 8, 8, 12, 5, 5, 12, 12, 2, 11, 19, 0, 5, 13, 5, 5, 5, 8, 8, 8, 8, 8, 8]",[4]
"[4, 8, 8, 8, 8, 8, 13, 2, 2, 2, 12, 12, 12, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 4, 2, 4, 2, 12, 5, 10, 10, 10, 10, 10, 5, 4, 4, 5, 11, 12, 5, 5, 5, 12, 8, 8, 8, 0, 0, 2, 1, 1, 13, 13, 13, 10, 12, 12, 12, 0, 13, 13, 13, 4, 8, 0, 0, 5, 5, 5, 5, 5, 8, 8, 12, 5, 5, 12, 12, 2, 11, 19, 0, 5, 13, 5, 5, 5, 8, 8, 8, 8, 8, 8]",[8]
"[4, 8, 8, 8, 8, 8, 13, 2, 2, 2, 12, 12, 12, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 4, 2, 4, 2, 12, 5, 10, 10, 10, 10, 10, 5, 4, 4, 5, 11, 12, 5, 5, 5, 12, 8, 8, 8, 0, 0, 2, 1, 1, 13, 13, 13, 10, 12, 12, 12, 0, 13, 13, 13, 4, 8, 0, 0, 5, 5, 5, 5, 5, 8, 8, 12, 5, 5, 12, 12, 2, 11, 19, 0, 5, 13, 5, 5, 5, 8, 8, 8, 8, 8, 8]",[8]
"[4, 8, 8, 8, 8, 8, 13, 2, 2, 2, 12, 12, 12, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 4, 2, 4, 2, 12, 5, 10, 10, 10, 10, 10, 5, 4, 4, 5, 11, 12, 5, 5, 5, 12, 8, 8, 8, 0, 0, 2, 1, 1, 13, 13, 13, 10, 12, 12, 12, 0, 13, 13, 13, 4, 8, 0, 0, 5, 5, 5, 5, 5, 8, 8, 12, 5, 5, 12, 12, 2, 11, 19, 0, 5, 13, 5, 5, 5, 8, 8, 8, 8, 8, 8]",[8]
"[4, 8, 8, 8, 8, 8, 13, 2, 2, 2, 12, 12, 12, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 4, 2, 4, 2, 12, 5, 10, 10, 10, 10, 10, 5, 4, 4, 5, 11, 12, 5, 5, 5, 12, 8, 8, 8, 0, 0, 2, 1, 1, 13, 13, 13, 10, 12, 12, 12, 0, 13, 13, 13, 4, 8, 0, 0, 5, 5, 5, 5, 5, 8, 8, 12, 5, 5, 12, 12, 2, 11, 19, 0, 5, 13, 5, 5, 5, 8, 8, 8, 8, 8, 8]",[8]
"[4, 8, 8, 8, 8, 8, 13, 2, 2, 2, 12, 12, 12, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 4, 2, 4, 2, 12, 5, 10, 10, 10, 10, 10, 5, 4, 4, 5, 11, 12, 5, 5, 5, 12, 8, 8, 8, 0, 0, 2, 1, 1, 13, 13, 13, 10, 12, 12, 12, 0, 13, 13, 13, 4, 8, 0, 0, 5, 5, 5, 5, 5, 8, 8, 12, 5, 5, 12, 12, 2, 11, 19, 0, 5, 13, 5, 5, 5, 8, 8, 8, 8, 8, 8]",[8]
"[13, 2, 2, 2, 12, 12, 12, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 4, 2, 4, 2, 12, 5, 10, 10, 10, 10, 10, 5, 4, 4, 5, 11, 12, 5, 5, 5, 12, 8, 8, 8, 0, 0, 2, 1, 1, 13, 13, 13, 10, 12, 12, 12, 0, 13, 13, 13, 4, 8, 0, 0, 5, 5, 5, 5, 5, 8, 8, 12, 5, 5, 12, 12, 2, 11, 19, 0, 5, 13, 5, 5, 5, 8, 8, 8, 8, 8, 8]",[13]
"[2, 2, 2, 12, 12, 12, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 4, 2, 4, 2, 12, 5, 10, 10, 10, 10, 10, 5, 4, 4, 5, 11, 12, 5, 5, 5, 12, 8, 8, 8, 0, 0, 2, 1, 1, 13, 13, 13, 10, 12, 12, 12, 0, 13, 13, 13, 4, 8, 0, 0, 5, 5, 5, 5, 5, 8, 8, 12, 5, 5, 12, 12, 2, 11, 19, 0, 5, 13, 5, 5, 5, 8, 8, 8, 8, 8, 8]",[2]
"[2, 2, 2, 12, 12, 12, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 4, 2, 4, 2, 12, 5, 10, 10, 10, 10, 10, 5, 4, 4, 5, 11, 12, 5, 5, 5, 12, 8, 8, 8, 0, 0, 2, 1, 1, 13, 13, 13, 10, 12, 12, 12, 0, 13, 13, 13, 4, 8, 0, 0, 5, 5, 5, 5, 5, 8, 8, 12, 5, 5, 12, 12, 2, 11, 19, 0, 5, 13, 5, 5, 5, 8, 8, 8, 8, 8, 8]",[2]
"[2, 12, 12, 12, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 4, 2, 4, 2, 12, 5, 10, 10, 10, 10, 10, 5, 4, 4, 5, 11, 12, 5, 5, 5, 12, 8, 8, 8, 0, 0, 2, 1, 1, 13, 13, 13, 10, 12, 12, 12, 0, 13, 13, 13, 4, 8, 0, 0, 5, 5, 5, 5, 5, 8, 8, 12, 5, 5, 12, 12, 2, 11, 19, 0, 5, 13, 5, 5, 5, 8, 8, 8, 8, 8, 8]",[2]
"[2, 12, 12, 12, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 4, 2, 4, 2, 12, 5, 10, 10, 10, 10, 10, 5, 4, 4, 5, 11, 12, 5, 5, 5, 12, 8, 8, 8, 0, 0, 2, 1, 1, 13, 13, 13, 10, 12, 12, 12, 0, 13, 13, 13, 4, 8, 0, 0, 5, 5, 5, 5, 5, 8, 8, 12, 5, 5, 12, 12, 2, 11, 19, 0, 5, 13, 5, 5, 5, 8, 8, 8, 8, 8, 8]",[12]
"[2, 12, 12, 12, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 4, 2, 4, 2, 12, 5, 10, 10, 10, 10, 10, 5, 4, 4, 5, 11, 12, 5, 5, 5, 12, 8, 8, 8, 0, 0, 2, 1, 1, 13, 13, 13, 10, 12, 12, 12, 0, 13, 13, 13, 4, 8, 0, 0, 5, 5, 5, 5, 5, 8, 8, 12, 5, 5, 12, 12, 2, 11, 19, 0, 5, 13, 5, 5, 5, 8, 8, 8, 8, 8, 8]",[12]
"[2, 12, 12, 12, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 4, 2, 4, 2, 12, 5, 10, 10, 10, 10, 10, 5, 4, 4, 5, 11, 12, 5, 5, 5, 12, 8, 8, 8, 0, 0, 2, 1, 1, 13, 13, 13, 10, 12, 12, 12, 0, 13, 13, 13, 4, 8, 0, 0, 5, 5, 5, 5, 5, 8, 8, 12, 5, 5, 12, 12, 2, 11, 19, 0, 5, 13, 5, 5, 5, 8, 8, 8, 8, 8, 8]",[12]
"[2, 12, 12, 12, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 4, 2, 4, 2, 12, 5, 10, 10, 10, 10, 10, 5, 4, 4, 5, 11, 12, 5, 5, 5, 12, 8, 8, 8, 0, 0, 2, 1, 1, 13, 13, 13, 10, 12, 12, 12, 0, 13, 13, 13, 4, 8, 0, 0, 5, 5, 5, 5, 5, 8, 8, 12, 5, 5, 12, 12, 2, 11, 19, 0, 5, 13, 5, 5, 5, 8, 8, 8, 8, 8, 8]",[2]
"[2, 12, 12, 12, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 4, 2, 4, 2, 12, 5, 10, 10, 10, 10, 10, 5, 4, 4, 5, 11, 12, 5, 5, 5, 12, 8, 8, 8, 0, 0, 2, 1, 1, 13, 13, 13, 10, 12, 12, 12, 0, 13, 13, 13, 4, 8, 0, 0, 5, 5, 5, 5, 5, 8, 8, 12, 5, 5, 12, 12, 2, 11, 19, 0, 5, 13, 5, 5, 5, 8, 8, 8, 8, 8, 8]",[2]
"[2, 12, 12, 12, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 4, 2, 4, 2, 12, 5, 10, 10, 10, 10, 10, 5, 4, 4, 5, 11, 12, 5, 5, 5, 12, 8, 8, 8, 0, 0, 2, 1, 1, 13, 13, 13, 10, 12, 12, 12, 0, 13, 13, 13, 4, 8, 0, 0, 5, 5, 5, 5, 5, 8, 8, 12, 5, 5, 12, 12, 2, 11, 19, 0, 5, 13, 5, 5, 5, 8, 8, 8, 8, 8, 8]",[2]
"[2, 12, 12, 12, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 4, 2, 4, 2, 12, 5, 10, 10, 10, 10, 10, 5, 4, 4, 5, 11, 12, 5, 5, 5, 12, 8, 8, 8, 0, 0, 2, 1, 1, 13, 13, 13, 10, 12, 12, 12, 0, 13, 13, 13, 4, 8, 0, 0, 5, 5, 5, 5, 5, 8, 8, 12, 5, 5, 12, 12, 2, 11, 19, 0, 5, 13, 5, 5, 5, 8, 8, 8, 8, 8, 8]",[2]
"[2, 2, 2, 2, 2, 2, 2, 4, 4, 2, 4, 2, 12, 5, 10, 10, 10, 10, 10, 5, 4, 4, 5, 11, 12, 5, 5, 5, 12, 8, 8, 8, 0, 0, 2, 1, 1, 13, 13, 13, 10, 12, 12, 12, 0, 13, 13, 13, 4, 8, 0, 0, 5, 5, 5, 5, 5, 8, 8, 12, 5, 5, 12, 12, 2, 11, 19, 0, 5, 13, 5, 5, 5, 8, 8, 8, 8, 8, 8]",[2]
"[2, 2, 2, 2, 2, 2, 2, 4, 4, 2, 4, 2, 12, 5, 10, 10, 10, 10, 10, 5, 4, 4, 5, 11, 12, 5, 5, 5, 12, 8, 8, 8, 0, 0, 2, 1, 1, 13, 13, 13, 10, 12, 12, 12, 0, 13, 13, 13, 4, 8, 0, 0, 5, 5, 5, 5, 5, 8, 8, 12, 5, 5, 12, 12, 2, 11, 19, 0, 5, 13, 5, 5, 5, 8, 8, 8, 8, 8, 8]",[2]
"[2, 2, 2, 2, 2, 2, 2, 4, 4, 2, 4, 2, 12, 5, 10, 10, 10, 10, 10, 5, 4, 4, 5, 11, 12, 5, 5, 5, 12, 8, 8, 8, 0, 0, 2, 1, 1, 13, 13, 13, 10, 12, 12, 12, 0, 13, 13, 13, 4, 8, 0, 0, 5, 5, 5, 5, 5, 8, 8, 12, 5, 5, 12, 12, 2, 11, 19, 0, 5, 13, 5, 5, 5, 8, 8, 8, 8, 8, 8]",[2]
"[2, 2, 2, 2, 4, 4, 2, 4, 2, 12, 5, 10, 10, 10, 10, 10, 5, 4, 4, 5, 11, 12, 5, 5, 5, 12, 8, 8, 8, 0, 0, 2, 1, 1, 13, 13, 13, 10, 12, 12, 12, 0, 13, 13, 13, 4, 8, 0, 0, 5, 5, 5, 5, 5, 8, 8, 12, 5, 5, 12, 12, 2, 11, 19, 0, 5, 13, 5, 5, 5, 8, 8, 8, 8, 8, 8]",[2]
"[2, 2, 2, 2, 4, 4, 2, 4, 2, 12, 5, 10, 10, 10, 10, 10, 5, 4, 4, 5, 11, 12, 5, 5, 5, 12, 8, 8, 8, 0, 0, 2, 1, 1, 13, 13, 13, 10, 12, 12, 12, 0, 13, 13, 13, 4, 8, 0, 0, 5, 5, 5, 5, 5, 8, 8, 12, 5, 5, 12, 12, 2, 11, 19, 0, 5, 13, 5, 5, 5, 8, 8, 8, 8, 8, 8]",[2]
"[2, 2, 4, 4, 2, 4, 2, 12, 5, 10, 10, 10, 10, 10, 5, 4, 4, 5, 11, 12, 5, 5, 5, 12, 8, 8, 8, 0, 0, 2, 1, 1, 13, 13, 13, 10, 12, 12, 12, 0, 13, 13, 13, 4, 8, 0, 0, 5, 5, 5, 5, 5, 8, 8, 12, 5, 5, 12, 12, 2, 11, 19, 0, 5, 13, 5, 5, 5, 8, 8, 8, 8, 8, 8]",[2]
"[2, 2, 4, 4, 2, 4, 2, 12, 5, 10, 10, 10, 10, 10, 5, 4, 4, 5, 11, 12, 5, 5, 5, 12, 8, 8, 8, 0, 0, 2, 1, 1, 13, 13, 13, 10, 12, 12, 12, 0, 13, 13, 13, 4, 8, 0, 0, 5, 5, 5, 5, 5, 8, 8, 12, 5, 5, 12, 12, 2, 11, 19, 0, 5, 13, 5, 5, 5, 8, 8, 8, 8, 8, 8]",[2]
"[4, 4, 2, 4, 2, 12, 5, 10, 10, 10, 10, 10, 5, 4, 4, 5, 11, 12, 5, 5, 5, 12, 8, 8, 8, 0, 0, 2, 1, 1, 13, 13, 13, 10, 12, 12, 12, 0, 13, 13, 13, 4, 8, 0, 0, 5, 5, 5, 5, 5, 8, 8, 12, 5, 5, 12, 12, 2, 11, 19, 0, 5, 13, 5, 5, 5, 8, 8, 8, 8, 8, 8]",[4]
"[4, 4, 2, 4, 2, 12, 5, 10, 10, 10, 10, 10, 5, 4, 4, 5, 11, 12, 5, 5, 5, 12, 8, 8, 8, 0, 0, 2, 1, 1, 13, 13, 13, 10, 12, 12, 12, 0, 13, 13, 13, 4, 8, 0, 0, 5, 5, 5, 5, 5, 8, 8, 12, 5, 5, 12, 12, 2, 11, 19, 0, 5, 13, 5, 5, 5, 8, 8, 8, 8, 8, 8]",[4]
"[4, 4, 2, 4, 2, 12, 5, 10, 10, 10, 10, 10, 5, 4, 4, 5, 11, 12, 5, 5, 5, 12, 8, 8, 8, 0, 0, 2, 1, 1, 13, 13, 13, 10, 12, 12, 12, 0, 13, 13, 13, 4, 8, 0, 0, 5, 5, 5, 5, 5, 8, 8, 12, 5, 5, 12, 12, 2, 11, 19, 0, 5, 13, 5, 5, 5, 8, 8, 8, 8, 8, 8]",[2]
"[4, 2, 12, 5, 10, 10, 10, 10, 10, 5, 4, 4, 5, 11, 12, 5, 5, 5, 12, 8, 8, 8, 0, 0, 2, 1, 1, 13, 13, 13, 10, 12, 12, 12, 0, 13, 13, 13, 4, 8, 0, 0, 5, 5, 5, 5, 5, 8, 8, 12, 5, 5, 12, 12, 2, 11, 19, 0, 5, 13, 5, 5, 5, 8, 8, 8, 8, 8, 8]",[4]
"[4, 2, 12, 5, 10, 10, 10, 10, 10, 5, 4, 4, 5, 11, 12, 5, 5, 5, 12, 8, 8, 8, 0, 0, 2, 1, 1, 13, 13, 13, 10, 12, 12, 12, 0, 13, 13, 13, 4, 8, 0, 0, 5, 5, 5, 5, 5, 8, 8, 12, 5, 5, 12, 12, 2, 11, 19, 0, 5, 13, 5, 5, 5, 8, 8, 8, 8, 8, 8]",[2]
"[4, 2, 12, 5, 10, 10, 10, 10, 10, 5, 4, 4, 5, 11, 12, 5, 5, 5, 12, 8, 8, 8, 0, 0, 2, 1, 1, 13, 13, 13, 10, 12, 12, 12, 0, 13, 13, 13, 4, 8, 0, 0, 5, 5, 5, 5, 5, 8, 8, 12, 5, 5, 12, 12, 2, 11, 19, 0, 5, 13, 5, 5, 5, 8, 8, 8, 8, 8, 8]",[12]
"[5, 10, 10, 10, 10, 10, 5, 4, 4, 5, 11, 12, 5, 5, 5, 12, 8, 8, 8, 0, 0, 2, 1, 1, 13, 13, 13, 10, 12, 12, 12, 0, 13, 13, 13, 4, 8, 0, 0, 5, 5, 5, 5, 5, 8, 8, 12, 5, 5, 12, 12, 2, 11, 19, 0, 5, 13, 5, 5, 5, 8, 8, 8, 8, 8, 8]",[5]
"[5, 10, 10, 10, 10, 10, 5, 4, 4, 5, 11, 12, 5, 5, 5, 12, 8, 8, 8, 0, 0, 2, 1, 1, 13, 13, 13, 10, 12, 12, 12, 0, 13, 13, 13, 4, 8, 0, 0, 5, 5, 5, 5, 5, 8, 8, 12, 5, 5, 12, 12, 2, 11, 19, 0, 5, 13, 5, 5, 5, 8, 8, 8, 8, 8, 8]",[10]
"[5, 10, 10, 10, 10, 10, 5, 4, 4, 5, 11, 12, 5, 5, 5, 12, 8, 8, 8, 0, 0, 2, 1, 1, 13, 13, 13, 10, 12, 12, 12, 0, 13, 13, 13, 4, 8, 0, 0, 5, 5, 5, 5, 5, 8, 8, 12, 5, 5, 12, 12, 2, 11, 19, 0, 5, 13, 5, 5, 5, 8, 8, 8, 8, 8, 8]",[10]
"[5, 10, 10, 10, 10, 10, 5, 4, 4, 5, 11, 12, 5, 5, 5, 12, 8, 8, 8, 0, 0, 2, 1, 1, 13, 13, 13, 10, 12, 12, 12, 0, 13, 13, 13, 4, 8, 0, 0, 5, 5, 5, 5, 5, 8, 8, 12, 5, 5, 12, 12, 2, 11, 19, 0, 5, 13, 5, 5, 5, 8, 8, 8, 8, 8, 8]",[10]
"[5, 10, 10, 10, 10, 10, 5, 4, 4, 5, 11, 12, 5, 5, 5, 12, 8, 8, 8, 0, 0, 2, 1, 1, 13, 13, 13, 10, 12, 12, 12, 0, 13, 13, 13, 4, 8, 0, 0, 5, 5, 5, 5, 5, 8, 8, 12, 5, 5, 12, 12, 2, 11, 19, 0, 5, 13, 5, 5, 5, 8, 8, 8, 8, 8, 8]",[10]
"[5, 10, 10, 10, 10, 10, 5, 4, 4, 5, 11, 12, 5, 5, 5, 12, 8, 8, 8, 0, 0, 2, 1, 1, 13, 13, 13, 10, 12, 12, 12, 0, 13, 13, 13, 4, 8, 0, 0, 5, 5, 5, 5, 5, 8, 8, 12, 5, 5, 12, 12, 2, 11, 19, 0, 5, 13, 5, 5, 5, 8, 8, 8, 8, 8, 8]",[10]
"[5, 4, 4, 5, 11, 12, 5, 5, 5, 12, 8, 8, 8, 0, 0, 2, 1, 1, 13, 13, 13, 10, 12, 12, 12, 0, 13, 13, 13, 4, 8, 0, 0, 5, 5, 5, 5, 5, 8, 8, 12, 5, 5, 12, 12, 2, 11, 19, 0, 5, 13, 5, 5, 5, 8, 8, 8, 8, 8, 8]",[5]
"[5, 4, 4, 5, 11, 12, 5, 5, 5, 12, 8, 8, 8, 0, 0, 2, 1, 1, 13, 13, 13, 10, 12, 12, 12, 0, 13, 13, 13, 4, 8, 0, 0, 5, 5, 5, 5, 5, 8, 8, 12, 5, 5, 12, 12, 2, 11, 19, 0, 5, 13, 5, 5, 5, 8, 8, 8, 8, 8, 8]",[4]
"[5, 4, 4, 5, 11, 12, 5, 5, 5, 12, 8, 8, 8, 0, 0, 2, 1, 1, 13, 13, 13, 10, 12, 12, 12, 0, 13, 13, 13, 4, 8, 0, 0, 5, 5, 5, 5, 5, 8, 8, 12, 5, 5, 12, 12, 2, 11, 19, 0, 5, 13, 5, 5, 5, 8, 8, 8, 8, 8, 8]",[4]
"[5, 4, 4, 5, 11, 12, 5, 5, 5, 12, 8, 8, 8, 0, 0, 2, 1, 1, 13, 13, 13, 10, 12, 12, 12, 0, 13, 13, 13, 4, 8, 0, 0, 5, 5, 5, 5, 5, 8, 8, 12, 5, 5, 12, 12, 2, 11, 19, 0, 5, 13, 5, 5, 5, 8, 8, 8, 8, 8, 8]",[5]
"[5, 4, 4, 5, 11, 12, 5, 5, 5, 12, 8, 8, 8, 0, 0, 2, 1, 1, 13, 13, 13, 10, 12, 12, 12, 0, 13, 13, 13, 4, 8, 0, 0, 5, 5, 5, 5, 5, 8, 8, 12, 5, 5, 12, 12, 2, 11, 19, 0, 5, 13, 5, 5, 5, 8, 8, 8, 8, 8, 8]",[11]
"[5, 4, 4, 5, 11, 12, 5, 5, 5, 12, 8, 8, 8, 0, 0, 2, 1, 1, 13, 13, 13, 10, 12, 12, 12, 0, 13, 13, 13, 4, 8, 0, 0, 5, 5, 5, 5, 5, 8, 8, 12, 5, 5, 12, 12, 2, 11, 19, 0, 5, 13, 5, 5, 5, 8, 8, 8, 8, 8, 8]",[12]
"[5, 5, 5, 12, 8, 8, 8, 0, 0, 2, 1, 1, 13, 13, 13, 10, 12, 12, 12, 0, 13, 13, 13, 4, 8, 0, 0, 5, 5, 5, 5, 5, 8, 8, 12, 5, 5, 12, 12, 2, 11, 19, 0, 5, 13, 5, 5, 5, 8, 8, 8, 8, 8, 8]",[5]
"[5, 5, 12, 8, 8, 8, 0, 0, 2, 1, 1, 13, 13, 13, 10, 12, 12, 12, 0, 13, 13, 13, 4, 8, 0, 0, 5, 5, 5, 5, 5, 8, 8, 12, 5, 5, 12, 12, 2, 11, 19, 0, 5, 13, 5, 5, 5, 8, 8, 8, 8, 8, 8]",[5]
"[5, 5, 12, 8, 8, 8, 0, 0, 2, 1, 1, 13, 13, 13, 10, 12, 12, 12, 0, 13, 13, 13, 4, 8, 0, 0, 5, 5, 5, 5, 5, 8, 8, 12, 5, 5, 12, 12, 2, 11, 19, 0, 5, 13, 5, 5, 5, 8, 8, 8, 8, 8, 8]",[5]
"[5, 5, 12, 8, 8, 8, 0, 0, 2, 1, 1, 13, 13, 13, 10, 12, 12, 12, 0, 13, 13, 13, 4, 8, 0, 0, 5, 5, 5, 5, 5, 8, 8, 12, 5, 5, 12, 12, 2, 11, 19, 0, 5, 13, 5, 5, 5, 8, 8, 8, 8, 8, 8]",[12]
