,CG_PROD,DES_PROD,CANT,SIMULTANEO,FE_ENTREGA,FE_EMIT,FE_CIERRE,PEDIDO,FECHA_PREVISTA_FABRICACION,FECHA_INICIO_REAL_FABRICACION,TOT_DOL
1629,2836E4R2RAM1017,"2800 1.1/2""E2"" 900(RF)x300(RF)",1.0,[0. 0. 0. ... 0. 0. 0.],738198,738127,2022-06-07 14:38:16.420,58885,2022-06-07 06:54:54.493,2022-06-07 14:38:01.647,1601.6
1630,2838G2R1RSM1010,"2800 1.1/2""G3"" 300(RF)x150(RF) sellada",1.0,[0. 0. 0. ... 0. 0. 0.],738198,738157,2022-06-21 07:09:17.547,59015,2022-06-21 06:59:45.967,2022-06-21 07:08:55.227,1414.0
1631,2838G3R1RAM1017,"2800 1.1/2""G3"" 600(RF)x150(RF)",1.0,[0. 0. 0. ... 0. 0. 0.],738198,738127,,58872,,,0.0
1632,2838G3R1RAM1017,"2800 1.1/2""G3"" 600(RF)x150(RF)",1.0,[0. 0. 0. ... 0. 0. 0.],738198,738127,,58876,,,0.0
1633,2842H2R1RAM1017,"2800 2""H3"" 300(RF)x150(RF)",1.0,[0. 0. 0. ... 0. 0. 0.],738198,738127,2022-06-07 14:36:17.953,58880,2022-06-07 06:54:54.493,2022-06-07 14:35:41.013,1309.7
1634,2842H2R1RAM1017,"2800 2""H3"" 300(RF)x150(RF)",1.0,[0. 0. 0. ... 0. 0. 0.],738198,738127,2022-06-07 14:35:30.050,58884,2022-06-07 06:54:54.493,2022-06-07 14:34:56.257,1309.7
1635,2842H2R1RAM1017,"2800 2""H3"" 300(RF)x150(RF)",1.0,[0. 0. 0. ... 0. 0. 0.],738198,738142,2022-06-07 14:36:40.727,58956,2022-06-07 06:54:54.493,2022-06-07 14:36:27.860,1309.7
1636,2842H2R1RAM1017,"2800 2""H3"" 300(RF)x150(RF)",1.0,[0. 0. 0. ... 0. 0. 0.],738198,738142,2022-06-07 14:34:46.390,58957,2022-06-07 06:54:54.493,2022-06-07 14:34:32.810,1309.7
1637,2842J1R1RAM1016,"2800 2""J3"" 150(RF)x150(RF)",1.0,[0. 0. 0. ... 0. 0. 0.],738198,738127,2022-06-07 14:33:08.207,58870,2022-06-07 06:54:54.493,2022-06-07 14:32:51.473,1155.0
1638,2842J1R1RAM1016,"2800 2""J3"" 150(RF)x150(RF)",1.0,[0. 0. 0. ... 0. 0. 0.],738198,738127,2022-06-07 14:33:34.523,58874,2022-06-07 06:54:54.493,2022-06-07 14:33:17.633,1155.0
1639,2842J1R1RAM1016,"2800 2""J3"" 150(RF)x150(RF)",1.0,[0. 0. 0. ... 0. 0. 0.],738198,738127,2022-06-07 14:34:21.683,58878,2022-06-07 06:54:54.493,2022-06-07 14:34:09.970,1155.0
1640,2842J1R1RAM1016,"2800 2""J3"" 150(RF)x150(RF)",1.0,[0. 0. 0. ... 0. 0. 0.],738198,738127,2022-06-07 14:33:59.473,58882,2022-06-07 06:54:54.493,2022-06-07 14:33:45.543,1155.0
1641,2851J2R1RAM1016,"2800 3""J4"" 300(RF)x150(RF)",1.0,[0. 0. 0. ... 0. 0. 0.],738198,738127,2022-06-07 14:32:14.183,58871,2022-06-07 06:54:54.493,2022-06-07 14:32:01.257,1901.9
1642,2851J2R1RAM1016,"2800 3""J4"" 300(RF)x150(RF)",1.0,[0. 0. 0. ... 0. 0. 0.],738198,738127,2022-06-07 14:32:37.903,58875,2022-06-07 06:54:54.493,2022-06-07 14:32:24.813,1901.9
1643,2851J2R1RAM1016,"2800 3""J4"" 300(RF)x150(RF)",1.0,[0. 0. 0. ... 0. 0. 0.],738198,738127,2022-06-07 14:31:50.747,58879,2022-06-07 06:54:54.493,2022-06-07 14:31:34.427,1901.9
1644,2851J2R1RAM1016,"2800 3""J4"" 300(RF)x150(RF)",1.0,[0. 0. 0. ... 0. 0. 0.],738198,738127,2022-06-07 14:31:13.853,58883,2022-06-07 00:00:00.000,2022-06-07 14:30:55.550,1901.9
1645,30152,"3000 VALV.MICROM 1/2"" 350 LTS/H.",1.0,[0. 0. 0. ... 0. 0. 0.],738198,738157,2022-06-24 14:04:23.003,59020,2022-06-24 07:00:11.480,2022-06-24 14:04:05.437,230.4
1646,30153,"3000 VALV.MICROM 1/2"" 500 LTS/H.",1.0,[0. 0. 0. ... 0. 0. 0.],738198,738157,2022-06-24 14:03:20.347,59018,2022-06-24 07:00:08.347,2022-06-24 14:03:07.640,230.4
1647,30153,"3000 VALV.MICROM 1/2"" 500 LTS/H.",1.0,[0. 0. 0. ... 0. 0. 0.],738198,738157,2022-06-24 14:03:51.553,59019,2022-06-24 07:00:11.480,2022-06-24 14:03:33.650,230.4
1648,2842J1R1RFM1010,"2800 2""J3"" 150(RF)x150(RF) Con Palanca",1.0,[0. 0. 0. ... 0. 0. 0.],738197,738154,2022-06-21 07:08:46.370,59011,2022-06-21 06:59:42.947,2022-06-21 07:08:21.227,1720.0
1649,1841X9M9HAM1310,"1800 2""x2.1/2"" NPT(M)xNPT(H).",1.0,[0. 0. 0. ... 0. 0. 0.],738193,738172,2022-05-19 07:11:19.163,59047,2022-05-19 06:57:14.327,2022-05-19 07:10:55.863,874.0
1650,1841X9M9HAM1310,"1800 2""x2.1/2"" NPT(M)xNPT(H).",1.0,[0. 0. 0. ... 0. 0. 0.],738193,738172,2022-05-19 07:10:45.730,59048,2022-05-19 06:57:14.327,2022-05-19 07:10:24.373,874.0
1651,1717D9M9HAM1226,"1700 1/2""x1"" NPT(M)xNPT(H)",1.0,[0. 0. 0. ... 0. 0. 0.],738191,738157,2022-05-17 12:39:22.663,59023,2022-05-16 07:05:43.543,2022-05-17 12:39:01.917,592.8
1652,1841X8M7HFM1310,"1800 2""x2.1/2"" BSPT(M)xBSP(H) Con Palanca",1.0,[0. 0. 0. ... 0. 0. 0.],738191,738164,2022-05-17 14:47:13.913,59030,2022-05-16 07:05:47.287,2022-05-17 14:46:37.117,733.6
1653,2842J2R1RFM1012,"2800 2""J3"" 300(RF)x150(RF) Con Palanca",1.0,[0. 0. 0. ... 0. 0. 0.],738191,738157,2022-06-21 07:09:47.183,59016,2022-06-21 06:59:45.967,2022-06-21 07:09:27.803,1390.4
1654,2842J2R1RFM1012,"2800 2""J3"" 300(RF)x150(RF) Con Palanca",1.0,[0. 0. 0. ... 0. 0. 0.],738191,738157,2022-06-21 07:10:11.180,59017,2022-06-21 06:59:45.967,2022-06-21 07:09:58.537,1390.4
1655,1617D1R1RSM1014,"1600 1/2"" x 1"" 150(RF) x 150(RF) Tob 1""Std.",1.0,[0. 0. 0. ... 0. 0. 0.],738190,738154,2022-06-01 07:24:49.150,59012,2022-05-30 07:09:42.297,2022-06-01 07:24:37.770,592.0
1656,1621D1R1RSM1014,"1600 3/4"" x 1"" 150(RF) x 150(RF) Tob 1""Std. sellado",1.0,[0. 0. 0. ... 0. 0. 0.],738190,738135,2022-06-01 07:25:10.533,58925,2022-05-30 07:09:42.297,2022-06-01 07:24:58.497,639.2
1657,1621D1R1RSM1014,"1600 3/4"" x 1"" 150(RF) x 150(RF) Tob 1""Std. sellado",1.0,[0. 0. 0. ... 0. 0. 0.],738190,738135,2022-06-01 07:25:34.120,58926,2022-05-30 07:09:42.297,2022-06-01 07:25:22.053,639.2
1658,1625D1R1RSM1014,"1600 1"" x 1"" 150(RF) x 150(RF) Tob 1""Std. sellada",1.0,[0. 0. 0. ... 0. 0. 0.],738190,738135,2022-06-01 07:23:43.627,58923,2022-05-30 07:09:42.297,2022-06-01 07:23:31.383,692.0
1659,1625D1R1RSM1014,"1600 1"" x 1"" 150(RF) x 150(RF) Tob 1""Std. sellada",1.0,[0. 0. 0. ... 0. 0. 0.],738190,738135,2022-06-01 07:24:07.403,58924,2022-05-30 07:09:42.297,2022-06-01 07:23:52.630,692.0
1660,1625D1R1RSM1014,"1600 1"" x 1"" 150(RF) x 150(RF) Tob 1""Std. sellada",1.0,[0. 0. 0. ... 0. 0. 0.],738190,738135,2022-06-01 07:24:28.380,58927,2022-05-30 07:09:42.297,2022-06-01 07:24:16.487,692.0
1661,1625D1R1RSM1014,"1600 1"" x 1"" 150(RF) x 150(RF) Tob 1""Std. sellada",1.0,[0. 0. 0. ... 0. 0. 0.],738190,738135,2022-06-01 07:22:56.130,58928,2022-05-30 07:09:42.297,2022-06-01 07:22:29.267,692.0
1662,1625D1R1RSM1014,"1600 1"" x 1"" 150(RF) x 150(RF) Tob 1""Std. sellada",1.0,[0. 0. 0. ... 0. 0. 0.],738190,738135,2022-06-01 07:17:34.050,58929,2022-06-01 00:00:00.000,2022-06-01 07:17:10.823,692.0
1663,1625D1R1RSM1014,"1600 1"" x 1"" 150(RF) x 150(RF) Tob 1""Std. sellada",1.0,[0. 0. 0. ... 0. 0. 0.],738190,738135,2022-06-01 07:23:17.727,58930,2022-05-30 07:09:42.297,2022-06-01 07:23:05.897,692.0
1664,1625D1R1RSM1014,"1600 1"" x 1"" 150(RF) x 150(RF) Tob 1""Std. sellada",1.0,[0. 0. 0. ... 0. 0. 0.],738190,738135,2022-06-01 07:22:12.533,58931,2022-05-30 07:09:42.297,2022-06-01 07:21:58.930,692.0
1665,1625D1R1RSM1014,"1600 1"" x 1"" 150(RF) x 150(RF) Tob 1""Std. sellada",1.0,[0. 0. 0. ... 0. 0. 0.],738190,738135,2022-06-01 07:21:48.907,58932,2022-05-30 07:09:42.297,2022-06-01 07:21:38.037,692.0
1666,1625D1R1RSM1014,"1600 1"" x 1"" 150(RF) x 150(RF) Tob 1""Std. sellada",1.0,[0. 0. 0. ... 0. 0. 0.],738190,738135,2022-06-01 07:21:28.700,58933,2022-05-30 07:09:42.297,2022-06-01 07:21:13.857,692.0
1667,1625D1R1RSM1014,"1600 1"" x 1"" 150(RF) x 150(RF) Tob 1""Std. sellada",1.0,[0. 0. 0. ... 0. 0. 0.],738190,738135,2022-06-01 07:21:02.527,58934,2022-05-30 07:09:42.297,2022-06-01 07:20:12.717,692.0
1668,1625D1R1RSM1014,"1600 1"" x 1"" 150(RF) x 150(RF) Tob 1""Std. sellada",1.0,[0. 0. 0. ... 0. 0. 0.],738190,738135,2022-06-01 07:19:03.280,58935,2022-05-30 07:09:42.297,2022-06-01 07:18:10.400,692.0
1669,1625D1R1RSM1014,"1600 1"" x 1"" 150(RF) x 150(RF) Tob 1""Std. sellada",1.0,[0. 0. 0. ... 0. 0. 0.],738190,738135,2022-06-01 07:17:54.817,58936,2022-05-30 07:09:42.297,2022-06-01 07:17:43.737,692.0
1670,2836F1R1RSM1014,"2800 1.1/2""F2"" 150(RF)x150(RF) sellada",1.0,[0. 0. 0. ... 0. 0. 0.],738190,738135,2022-06-01 07:25:56.587,58919,2022-05-30 07:09:42.297,2022-06-01 07:25:42.740,1091.2
1671,2842J1R1RAM1214,"2800 2""J3"" 150(RF)x150(RF)",1.0,[0. 0. 0. ... 0. 0. 0.],738190,738134,2022-05-23 10:35:36.350,58889,2022-05-23 06:54:46.210,2022-05-23 10:35:19.033,2508.0
1672,2842J1R1RAM1214,"2800 2""J3"" 150(RF)x150(RF)",1.0,[0. 0. 0. ... 0. 0. 0.],738190,738134,2022-05-23 10:36:14.227,58890,2022-05-23 06:54:49.673,2022-05-23 10:35:51.860,2508.0
1673,2842J1R1RAM1214,"2800 2""J3"" 150(RF)x150(RF)",1.0,[0. 0. 0. ... 0. 0. 0.],738190,738134,2022-05-23 10:36:42.923,58891,2022-05-23 06:54:49.673,2022-05-23 10:36:24.153,2508.0
1674,2842J1R1RAM1214,"2800 2""J3"" 150(RF)x150(RF)",1.0,[0. 0. 0. ... 0. 0. 0.],738190,738134,2022-05-23 10:38:44.423,58892,2022-05-23 06:54:49.673,2022-05-23 10:38:19.093,2508.0
1675,2842J1R1RAM1214,"2800 2""J3"" 150(RF)x150(RF)",1.0,[0. 0. 0. ... 0. 0. 0.],738190,738134,2022-05-23 10:39:28.820,58893,2022-05-23 06:54:49.673,,2508.0
1676,2842J1R1RAM1214,"2800 2""J3"" 150(RF)x150(RF)",1.0,[0. 0. 0. ... 0. 0. 0.],738190,738134,2022-05-23 10:39:54.033,58894,2022-05-23 06:54:49.673,2022-05-23 10:39:41.820,2508.0
1677,2842J1R1RAM1214,"2800 2""J3"" 150(RF)x150(RF)",1.0,[0. 0. 0. ... 0. 0. 0.],738190,738134,2022-05-23 10:40:16.423,58895,2022-05-23 06:54:49.673,2022-05-23 10:40:04.440,2508.0
1678,2842J1R1RAM1214,"2800 2""J3"" 150(RF)x150(RF)",1.0,[0. 0. 0. ... 0. 0. 0.],738190,738134,2022-05-23 10:40:37.340,58896,2022-05-23 06:54:49.673,2022-05-23 10:40:26.367,2508.0
1679,2842J1R1RSM1014,"2800 2""J3"" 150(RF)x150(RF) sellada",1.0,[0. 0. 0. ... 0. 0. 0.],738190,738135,2022-06-01 09:38:04.940,58917,2022-05-30 07:09:42.297,2022-06-01 09:37:29.030,1320.0
1680,2842J1R1RSM1014,"2800 2""J3"" 150(RF)x150(RF) sellada",1.0,[0. 0. 0. ... 0. 0. 0.],738190,738135,2022-06-01 09:38:35.117,58918,2022-05-30 07:09:42.297,2022-06-01 09:38:16.210,1320.0
1681,2842J1R1RSM1014,"2800 2""J3"" 150(RF)x150(RF) sellada",1.0,[0. 0. 0. ... 0. 0. 0.],738190,738135,2022-06-01 09:39:04.420,58921,2022-05-30 07:09:42.297,2022-06-01 09:38:45.567,1320.0
1682,2842J1R1RSM1014,"2800 2""J3"" 150(RF)x150(RF) sellada",1.0,[0. 0. 0. ... 0. 0. 0.],738190,738135,2022-06-01 09:39:34.443,58922,2022-05-30 07:09:42.297,2022-06-01 09:39:15.100,1320.0
1683,2842J1R1RSM1214,"2800 2""J3"" 150(RF)x150(RF) sellada",1.0,[0. 0. 0. ... 0. 0. 0.],738190,738134,2022-05-23 10:40:57.163,58897,2022-05-23 06:54:49.673,2022-05-23 10:40:46.577,2508.0
1684,2842J1R1RSM1214,"2800 2""J3"" 150(RF)x150(RF) sellada",1.0,[0. 0. 0. ... 0. 0. 0.],738190,738134,2022-05-23 10:41:16.603,58898,2022-05-23 06:54:49.673,2022-05-23 10:41:06.450,2508.0
1685,1827X9M9HAM1414,"1800 1""x1.1/2"" NPT(M)xNPT(H)",1.0,[0. 0. 0. ... 0. 0. 0.],738189,738134,2022-06-13 13:40:17.303,58909,2022-06-13 07:01:01.723,2022-06-13 13:39:59.247,532.95
1686,1827X9M9HAM1414,"1800 1""x1.1/2"" NPT(M)xNPT(H)",1.0,[0. 0. 0. ... 0. 0. 0.],738189,738134,2022-06-13 13:40:41.980,58910,2022-06-13 07:01:01.723,2022-06-13 13:40:25.980,532.95
1687,2828E1R1RSV1014,"2800 1""E2"" 150(RF)x150(RF) asiento metal/metal sello vitón",1.0,[0. 0. 0. ... 0. 0. 0.],738189,738154,2022-05-26 13:46:20.953,58994,2022-05-26 10:00:42.477,2022-05-26 13:39:13.290,0.0
1688,2828E1R1RSV1014,"2800 1""E2"" 150(RF)x150(RF) asiento metal/metal sello vitón",1.0,[0. 0. 0. ... 0. 0. 0.],738189,738154,2022-05-26 13:46:47.083,58995,2022-05-26 07:01:54.467,2022-05-26 13:46:33.023,0.0
1689,9125B9M9HA1014,"9100 1"" NPT M-H-H Sello Buna N",1.0,[0. 0. 0. ... 0. 0. 0.],738189,738154,2022-06-13 13:43:16.350,58911,2022-06-13 00:00:00.000,2022-06-13 13:43:01.317,1071.6
1690,1841X8M7HAM1310,"1800 2""x2.1/2"" BSPT(M)xBSP(H).",1.0,[0. 0. 0. ... 0. 0. 0.],738186,738158,2022-05-19 07:10:11.733,59026,2022-05-19 06:57:11.783,2022-05-19 07:09:55.507,699.2
1691,1736G9M9HAM4426,"1700 1.1/2""x2"" NPT(M) x NPT(H)",1.0,[0. 0. 0. ... 0. 0. 0.],738185,738141,2022-05-19 15:15:34.493,58955,2022-05-19 06:57:14.327,2022-05-19 15:15:22.013,455.0
1692,1736G9M9HAM4426,"1700 1.1/2""x2"" NPT(M) x NPT(H)",1.0,[0. 0. 0. ... 0. 0. 0.],738185,738141,2022-05-19 15:15:11.280,58954,2022-05-19 06:57:14.327,2022-05-19 15:14:54.543,455.0
1693,1831X7M7HFM1310,"1800 1.1/4""x1.1/2"" BSP(M)xBSP(H) Con Palanca",1.0,[0. 0. 0. ... 0. 0. 0.],738185,738154,2022-06-08 07:26:43.727,58975,2022-06-08 00:00:00.000,2022-06-08 07:26:16.787,627.0
1694,1831X7M7HFM1310,"1800 1.1/4""x1.1/2"" BSP(M)xBSP(H) Con Palanca",1.0,[0. 0. 0. ... 0. 0. 0.],738185,738154,2022-06-08 07:28:52.297,58974,2022-06-08 07:02:36.387,2022-06-08 07:27:49.880,627.0
1695,1831X7M7HFM1310,"1800 1.1/4""x1.1/2"" BSP(M)xBSP(H) Con Palanca",1.0,[0. 0. 0. ... 0. 0. 0.],738185,738154,2022-06-08 07:30:29.170,58972,2022-06-08 07:02:36.387,2022-06-08 07:30:13.393,627.0
1696,1831X7M7HFM1310,"1800 1.1/4""x1.1/2"" BSP(M)xBSP(H) Con Palanca",1.0,[0. 0. 0. ... 0. 0. 0.],738185,738154,2022-06-08 07:29:23.753,58973,2022-06-08 07:02:36.387,2022-06-08 07:29:03.007,627.0
1697,1816X8M7HAM1310,"1800 1/2""x3/4"" BSPT(M)xBSP(H)",1.0,[0. 0. 0. ... 0. 0. 0.],738183,738164,2022-05-23 10:46:40.953,59034,2022-05-23 06:54:49.673,2022-05-23 10:46:18.990,465.0
1698,1816XZC7HFM1214,"1800 1/2""x3/4"" CLAMP x BSP(H) Con palanca",1.0,[0. 0. 0. ... 0. 0. 0.],738183,738151,2022-05-11 14:22:59.450,58976,2022-05-11 00:00:00.000,2022-05-11 14:22:31.820,616.0
1699,1816XZC7HFM1214,"1800 1/2""x3/4"" CLAMP x BSP(H) Con palanca",1.0,[0. 0. 0. ... 0. 0. 0.],738183,738157,2022-05-11 14:24:12.167,59021,2022-05-11 08:22:58.777,2022-05-11 14:23:51.587,616.0
1700,1816X8M7HFM1310,"1800 1/2""x3/4"" BSPT(M)xBSP(H) Con Palanca",1.0,[0. 0. 0. ... 0. 0. 0.],738180,738151,2022-05-12 10:39:36.630,59007,2022-05-12 00:00:00.000,2022-05-12 10:37:43.730,495.0
1701,1836X8M7HST1310,"1800 1.1/2""x2"" BSPT(M)xBSP(H) asiento metal/teflon",1.0,[0. 0. 0. ... 0. 0. 0.],738179,738154,2022-05-06 15:18:41.697,59005,2022-05-06 07:12:38.170,2022-05-06 15:18:16.177,632.0
1702,2838H1R1RFM1010,"2800 1.1/2""H3"" 150(RF)x150(RF) Con Palanca",1.0,[0. 0. 0. ... 0. 0. 0.],738179,738148,2022-05-12 13:38:50.860,58964,2022-05-12 00:00:00.000,2022-05-12 13:38:22.880,1600.0
1703,3515C4Z1,"AC-900 1/2"" BSP H-H Punta eje libre giro indistinto",1.0,[0. 0. 0. ... 0. 0. 0.],738179,738150,2022-05-31 10:28:54.170,58971,2022-05-30 07:09:39.600,2022-05-31 10:28:26.173,695.0
1704,1721D7M7HSM1325,"1700 3/4""x1"" BSP(M)xBSP(H) Tob 1"" std sellada",1.0,[0. 0. 0. ... 0. 0. 0.],738178,738150,2022-05-10 13:25:58.783,58966,2022-05-10 11:36:37.583,2022-05-10 13:25:36.277,355.2
1705,1721D7M7HSM1325,"1700 3/4""x1"" BSP(M)xBSP(H) Tob 1"" std sellada",1.0,[0. 0. 0. ... 0. 0. 0.],738178,738150,2022-05-10 13:26:51.170,58968,2022-05-10 11:36:37.583,2022-05-10 13:26:13.653,355.2
1706,1721D7M7HSM1325,"1700 3/4""x1"" BSP(M)xBSP(H) Tob 1"" std sellada",1.0,[0. 0. 0. ... 0. 0. 0.],738178,738150,2022-05-10 13:27:34.287,58969,2022-05-10 11:36:37.583,2022-05-10 13:27:02.700,355.2
1707,1721D7M7HSM1325,"1700 3/4""x1"" BSP(M)xBSP(H) Tob 1"" std sellada",1.0,[0. 0. 0. ... 0. 0. 0.],738178,738150,2022-05-10 13:25:24.653,58967,2022-05-10 00:00:00.000,2022-05-10 13:24:59.550,355.2
1708,1816X8M7HAM1310,"1800 1/2""x3/4"" BSPT(M)xBSP(H)",1.0,[0. 0. 0. ... 0. 0. 0.],738174,738151,2022-04-22 11:06:12.377,58977,2022-04-22 07:26:23.513,,372.0
1709,2836F1R1RFM1010,"2800 1.1/2""F2"" 150(RF)x150(RF) con palanca",1.0,[0. 0. 0. ... 0. 0. 0.],738172,738122,2022-05-13 09:43:05.380,58859,2022-05-13 00:00:00.000,2022-05-13 09:42:47.820,1435.0
1710,2842J1R1RFM1010,"2800 2""J3"" 150(RF)x150(RF) Con Palanca",1.0,[0. 0. 0. ... 0. 0. 0.],738172,738122,2022-05-13 09:46:13.830,58858,2022-05-13 06:57:20.900,2022-05-13 09:44:30.933,1720.0
1711,2842J1R1RKM1214,"2800 2""J3"" 150(RF)x150(RF) C/Palanca empaquetada",1.0,[0. 0. 0. ... 0. 0. 0.],738172,738123,2022-05-13 10:15:47.217,58857,2022-05-13 06:57:20.900,2022-05-13 09:52:01.913,3297.0
1712,1821X8M7HSM1310,"1800 3/4""x1"" BSPT(M)xBSP(H) sellada",1.0,[0. 0. 0. ... 0. 0. 0.],738170,738148,2022-05-04 11:11:36.630,58961,2022-05-04 09:36:15.080,2022-05-04 11:11:12.890,443.7
1713,1821X8M7HSM1310,"1800 3/4""x1"" BSPT(M)xBSP(H) sellada",1.0,[0. 0. 0. ... 0. 0. 0.],738170,738148,2022-05-04 11:11:03.570,58962,2022-05-04 00:00:00.000,2022-05-04 11:10:34.660,394.4
1714,1827X8M7HAM1310,"1800 1""x1.1/2"" BSPT(M)xBSP(H)",1.0,[0. 0. 0. ... 0. 0. 0.],738170,738170,2022-04-20 15:43:28.980,59044,2022-04-20 07:02:18.457,2022-04-20 15:43:14.087,185.0
1715,1827X8M7HAM1310,"1800 1""x1.1/2"" BSPT(M)xBSP(H)",1.0,[0. 0. 0. ... 0. 0. 0.],738170,738170,2022-04-20 15:43:05.433,59045,2022-04-20 00:00:00.000,2022-04-20 15:41:55.510,185.0
1716,1827X8M7HFM1310,"1800 1""x1.1/2"" BSPT(M)xBSP(H) Con Palanca",1.0,[0. 0. 0. ... 0. 0. 0.],738170,738148,2022-05-04 11:14:42.670,58959,2022-05-04 09:36:15.080,2022-05-04 11:14:28.833,473.6
1717,1827X8M7HFM1310,"1800 1""x1.1/2"" BSPT(M)xBSP(H) Con Palanca",1.0,[0. 0. 0. ... 0. 0. 0.],738170,738148,2022-05-04 11:15:04.210,58960,2022-05-04 09:36:15.080,2022-05-04 11:14:52.163,473.6
1718,1816XZC7HFM1214,"1800 1/2""x3/4"" CLAMP x BSP(H) Con palanca",1.0,[0. 0. 0. ... 0. 0. 0.],738169,738145,2022-05-11 14:23:40.270,58958,2022-05-11 08:22:58.777,2022-05-11 14:23:15.293,616.0
1719,1841X8M7HFM1310,"1800 2""x2.1/2"" BSPT(M)xBSP(H) Con Palanca",1.0,[0. 0. 0. ... 0. 0. 0.],738168,738127,2022-05-17 12:40:24.237,58864,2022-05-16 07:05:47.287,2022-05-17 12:40:07.557,733.6
1720,1841X8M7HFM1310,"1800 2""x2.1/2"" BSPT(M)xBSP(H) Con Palanca",1.0,[0. 0. 0. ... 0. 0. 0.],738168,738127,2022-05-17 12:40:45.037,58863,2022-05-16 07:05:47.287,2022-05-17 12:40:33.683,733.6
1721,1841X8M7HFM1310,"1800 2""x2.1/2"" BSPT(M)xBSP(H) Con Palanca",1.0,[0. 0. 0. ... 0. 0. 0.],738168,738127,2022-05-17 12:41:30.120,58861,2022-05-16 07:05:47.287,2022-05-17 12:41:17.570,733.6
1722,1841X8M7HFM1310,"1800 2""x2.1/2"" BSPT(M)xBSP(H) Con Palanca",1.0,[0. 0. 0. ... 0. 0. 0.],738168,738127,2022-05-17 12:41:06.830,58862,2022-05-16 07:05:47.287,2022-05-17 12:40:54.340,733.6
1723,2851L2R1RFM1014,"2800 3""L4"" 300(RF)x150(RF) Con Palanca",1.0,[0. 0. 0. ... 0. 0. 0.],738168,738127,2022-05-03 14:25:20.433,58869,2022-05-03 14:24:51.557,2022-05-03 14:25:09.787,2435.8
1724,1725V9M9HSM1325,"1700 1""x1"" NPT(M)xNPT(H) Tob3/4"" AP. sellada",1.0,[0. 0. 0. ... 0. 0. 0.],738165,738141,2022-04-20 07:18:11.210,58953,2022-04-20 07:02:18.457,2022-04-20 07:17:57.100,482.0
1725,1725V9M9HSM1325,"1700 1""x1"" NPT(M)xNPT(H) Tob3/4"" AP. sellada",1.0,[0. 0. 0. ... 0. 0. 0.],738165,738141,2022-04-20 07:17:29.553,58948,2022-04-20 07:02:18.457,2022-04-20 07:17:13.573,482.0
1726,1725V9M9HSM1325,"1700 1""x1"" NPT(M)xNPT(H) Tob3/4"" AP. sellada",1.0,[0. 0. 0. ... 0. 0. 0.],738165,738141,2022-04-20 07:17:04.547,58949,2022-04-20 07:02:18.457,2022-04-20 07:16:52.013,482.0
1727,1725V9M9HSM1325,"1700 1""x1"" NPT(M)xNPT(H) Tob3/4"" AP. sellada",1.0,[0. 0. 0. ... 0. 0. 0.],738165,738141,2022-04-20 07:16:43.103,58950,2022-04-20 07:02:18.457,2022-04-20 07:16:27.600,482.0
1728,1725V9M9HSM1325,"1700 1""x1"" NPT(M)xNPT(H) Tob3/4"" AP. sellada",1.0,[0. 0. 0. ... 0. 0. 0.],738165,738141,2022-04-20 07:16:17.737,58951,2022-04-20 07:02:18.457,2022-04-20 07:15:49.057,482.0
1729,1725V9M9HSM1325,"1700 1""x1"" NPT(M)xNPT(H) Tob3/4"" AP. sellada",1.0,[0. 0. 0. ... 0. 0. 0.],738165,738141,2022-04-20 07:15:39.307,58952,2022-04-20 07:02:18.457,2022-04-20 07:14:32.050,482.0
1730,1841X9M9HFM1310,"1800 2""x2.1/2"" NPT(M)xNPT(H) con palanca",1.0,[0. 0. 0. ... 0. 0. 0.],738165,738135,2022-05-17 12:39:55.413,58899,2022-05-16 07:05:47.287,2022-05-17 12:39:32.720,733.6
1731,2851J5R2RSM1017,"2800 3""J4"" 1500(RF)x300(RF) sellada",1.0,[0. 0. 0. ... 0. 0. 0.],738165,738091,2022-04-28 14:24:09.473,58732,2022-04-28 07:03:21.580,2022-04-28 14:23:55.690,4448.808
1732,2851J5R2RSM1017,"2800 3""J4"" 1500(RF)x300(RF) sellada",1.0,[0. 0. 0. ... 0. 0. 0.],738165,738091,2022-04-28 14:20:37.967,58731,2022-04-28 14:19:39.260,2022-04-28 14:20:10.877,4448.808
1733,2851J5R2RSM1017,"2800 3""J4"" 1500(RF)x300(RF) sellada",1.0,[0. 0. 0. ... 0. 0. 0.],738165,738091,2022-04-28 14:24:43.390,58734,2022-04-28 07:03:21.580,2022-04-28 14:24:23.367,4448.808
1734,2851J5R2RSM1017,"2800 3""J4"" 1500(RF)x300(RF) sellada",1.0,[0. 0. 0. ... 0. 0. 0.],738165,738091,2022-04-28 15:25:58.620,58733,2022-04-28 07:03:21.580,2022-04-28 15:25:38.213,4448.808
1735,2851J5R2RSM1017,"2800 3""J4"" 1500(RF)x300(RF) sellada",1.0,[0. 0. 0. ... 0. 0. 0.],738165,738091,2022-04-28 15:26:26.990,58736,2022-04-28 07:03:21.580,2022-04-28 15:26:12.760,4448.808
1736,2851J5R2RSM1017,"2800 3""J4"" 1500(RF)x300(RF) sellada",1.0,[0. 0. 0. ... 0. 0. 0.],738165,738091,2022-04-28 15:27:12.937,58737,2022-04-28 07:03:21.580,2022-04-28 15:26:43.037,4448.808
